trade_id,symbol,date,regime_group,sample_type,entry_price,current_sl,adaptive_sl,current_r,adaptive_r,delta_r,current_exit_reason,adaptive_exit_reason,current_mfe,adaptive_mfe,current_mae,adaptive_mae
1401,STAR,2026-05-19,BULL,IS,1153.5999755859375,1095.92,1061.31,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.99,0.62,1.12,1.01
1402,STARCEMENT,2026-03-06,BEAR,IS,2828.258145186645,2686.85,2729.27,-0.5869,-1.0,-0.4131,TIMEOUT,SL_HIT,0.29,0.42,0.71,1.02
1403,STARCEMENT,2026-03-18,BEAR,IS,2810.6227712517925,2670.09,2712.25,-0.1911,-0.273,-0.0819,TIMEOUT,TIMEOUT,0.29,0.42,0.59,0.85
1404,STOVEKRAFT,2026-07-16,BULL,IS,774.3092041015625,735.59,724.02,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.26,0.8,1.13,1.01
1405,STYLAMIND,2025-12-22,SIDEWAYS,IS,2255.10009765625,2142.35,2139.53,-1.0,-1.0,0.0,SL_HIT,SL_HIT,1.55,1.51,1.25,1.22
1406,STYLAMIND,2026-07-20,BULL,IS,3414.300048828125,3243.59,3141.16,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,4.31,2.69,0.74,0.46
1407,STYLAMIND,2026-07-21,BULL,IS,3510.699951171875,3335.16,3261.36,-1.0,1.75,2.75,SL_HIT,FULL_TARGET,3.64,2.56,1.27,0.89
1408,SUDARSCHEM,2025-09-04,BEAR,IS,1234.823423811369,1173.08,1191.6,1.0191,1.2416,0.2225,TIMEOUT,TIMEOUT,1.32,1.88,0.0,0.0
1409,SUDARSCHEM,2025-09-12,BEAR,IS,1300.7698265973117,1235.73,1255.24,-0.732,-1.0,-0.268,TIMEOUT,SL_HIT,0.24,0.34,0.83,1.07
1410,SUDARSCHEM,2025-11-12,SIDEWAYS,IS,1347.6362270772463,1280.25,1300.47,-1.1177,-1.0,0.1177,SL_HIT,SL_HIT,0.03,0.04,1.2,1.04
1411,SUDEEPPHRM,2025-07-15,BEAR,IS,2213.9613466545693,2103.26,2136.47,-1.3853,-1.1639,0.2214,SL_HIT,SL_HIT,0.25,0.35,1.45,1.16
1412,SUMICHEM,2026-08-10,OOS,OOS,561.25,533.19,523.01,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.38,0.28,1.07,1.05
1413,SUNDRMFAST,2026-08-06,OOS,OOS,1085.25,1030.99,1046.04,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.59,3.59,0.0,0.0
1414,SUNDRMFAST,2026-08-10,OOS,OOS,1121.300048828125,1065.24,1069.56,1.2367,1.2982,0.0615,TIMEOUT,TIMEOUT,2.3,2.49,0.0,0.0
1415,SUNDRMFAST,2026-08-11,OOS,OOS,1210.050048828125,1149.55,1147.28,-0.0884,-0.0852,0.0032,TIMEOUT,TIMEOUT,0.67,0.64,0.36,0.35
1416,SUNTECK,2025-05-13,BULL,IS,913.4300918861469,867.76,881.46,0.4617,0.6596,0.1979,TIMEOUT,TIMEOUT,0.62,0.89,0.18,0.26
1417,SUNTV,2026-07-27,BULL,IS,1415.527438086937,1344.75,1365.98,1.0934,1.3477,0.2543,TIMEOUT,TIMEOUT,1.54,2.2,0.0,0.0
1418,SUPREMEIND,2026-02-20,BEAR,IS,3890.787109375,3696.25,3705.16,0.0475,0.0497,0.0022,TIMEOUT,TIMEOUT,0.8,0.84,0.7,0.74
1419,SUPREMEIND,2026-02-25,BEAR,IS,4024.14404296875,3822.94,3876.36,-1.0,-1.1597,-0.1597,SL_HIT,SL_HIT,0.11,0.15,1.01,1.36
1420,SUPRIYA,2026-06-30,BULL,IS,1018.0499877929688,967.15,936.61,-1.6729,-1.0456,0.6273,SL_HIT,SL_HIT,0.4,0.25,3.16,1.98
1421,SUZLON,2026-06-30,BULL,IS,58.900001525878906,55.96,55.89,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.14,0.14,1.32,1.29
1422,SWSOLAR,2025-10-21,BEAR,IS,904.8277543344266,859.59,873.16,0.3497,0.7498,0.4001,TIMEOUT,TIMEOUT,0.81,1.16,0.32,0.45
1423,SWSOLAR,2025-10-29,BEAR,IS,911.814900528028,866.22,879.9,0.2256,0.3223,0.0967,TIMEOUT,TIMEOUT,0.65,0.93,0.61,0.87
1424,SWSOLAR,2025-11-06,SIDEWAYS,IS,921.2035093893135,875.14,888.96,-0.0643,-1.063,-0.9987,TIMEOUT,SL_HIT,0.44,0.63,0.81,1.15
1425,SWSOLAR,2025-11-19,SIDEWAYS,IS,922.1008927842047,876.0,889.83,0.9859,1.1941,0.2082,TIMEOUT,TIMEOUT,1.59,2.27,0.28,0.4
1426,SWSOLAR,2025-11-24,SIDEWAYS,IS,931.1490533814781,884.59,898.56,0.6729,0.747,0.0741,TIMEOUT,TIMEOUT,1.38,1.97,0.32,0.46
1427,SYNGENE,2025-10-01,BEAR,IS,1840.1474994101184,1748.14,1775.74,0.198,0.2829,0.0849,TIMEOUT,TIMEOUT,0.37,0.53,0.61,0.87
1428,SYNGENE,2025-10-31,BEAR,IS,1865.346407272461,1772.08,1800.06,0.1884,-1.0723,-1.2607,TIMEOUT,SL_HIT,0.64,0.14,0.79,1.13
1429,SYNGENE,2025-11-17,SIDEWAYS,IS,1886.9178868506237,1792.57,1820.88,-0.2078,-0.2969,-0.0891,TIMEOUT,TIMEOUT,0.45,0.64,0.46,0.65
1430,SYRMA,2026-04-15,BULL,IS,895.0499877929688,850.3,823.45,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.06,2.53,0.0,0.0
1431,SYRMA,2026-04-16,BULL,IS,968.75,920.31,891.25,0.5,1.3042,0.8042,BE_EXIT,TIMEOUT,1.31,1.75,0.22,0.3
1432,SYRMA,2026-05-04,BULL,IS,1018.5499877929688,967.62,947.64,1.75,0.5,-1.25,FULL_TARGET,BE_EXIT,3.33,2.39,0.01,0.44
1433,SYRMA,2026-05-05,BULL,IS,1058.3499755859375,1005.43,986.45,0.5,0.5,0.0,BE_EXIT,BE_EXIT,2.45,1.8,0.53,0.39
1434,SYRMA,2026-08-04,OOS,OOS,1420.1473388671875,1349.14,1306.54,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.71,1.07,0.23,0.15
1435,SYRMA,2026-08-10,OOS,OOS,1514.8504638671875,1439.11,1407.35,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.35,0.25,1.31,1.14
1436,TANLA,2026-07-16,BULL,IS,588.2999877929688,558.88,549.0,-1.0,0.5,1.5,SL_HIT,BE_EXIT,0.36,1.72,1.13,0.85
1437,TARIL,2026-02-26,BEAR,IS,311.8800048828125,296.29,286.93,-1.397,-1.1575,0.2395,SL_HIT,SL_HIT,0.45,0.28,1.4,1.53
1438,TATACAP,2026-08-06,OOS,OOS,382.70001220703125,363.57,363.73,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.1,0.1,1.04,1.04
1439,TATACHEM,2025-09-17,BEAR,IS,749.7879273442437,712.3,723.55,0.018,0.493,0.475,TIMEOUT,BE_EXIT,0.93,1.32,0.34,0.49
1440,TATACHEM,2025-10-27,BEAR,IS,828.609615967112,787.18,799.61,-0.8447,-1.287,-0.4423,TIMEOUT,SL_HIT,0.58,0.82,0.93,1.32
1441,TATACHEM,2025-10-29,BEAR,IS,828.8429293387576,787.4,799.83,-1.1909,-1.2945,-0.1036,SL_HIT,SL_HIT,0.57,0.81,1.27,1.33
1442,TATACHEM,2025-11-04,SIDEWAYS,IS,847.2997409704318,804.93,817.64,-1.0379,-1.2667,-0.2288,SL_HIT,SL_HIT,0.12,0.17,1.12,1.35
1443,TATACOMM,2025-03-17,BULL,IS,1452.7804945637758,1380.14,1401.93,0.4259,0.8042,0.3783,TIMEOUT,TIMEOUT,0.96,1.37,0.3,0.43
1444,TATACONSUM,2025-07-09,BEAR,IS,1166.650087978859,1108.32,1125.82,0.6747,0.9819,0.3072,TIMEOUT,TIMEOUT,0.91,1.29,0.46,0.65
1445,TATACONSUM,2025-07-15,BEAR,IS,1172.4896765031958,1113.87,1131.45,1.1352,1.4072,0.272,TIMEOUT,TIMEOUT,1.6,2.28,0.08,0.11
1446,TATACONSUM,2025-08-18,BEAR,IS,1219.2227804945455,1158.26,1176.55,0.8257,1.0898,0.2641,TIMEOUT,TIMEOUT,0.83,1.19,0.58,0.82
1447,TATACONSUM,2025-08-21,BEAR,IS,1234.8512618500636,1173.11,1191.63,0.846,-1.0923,-1.9383,TIMEOUT,SL_HIT,0.99,0.48,0.82,1.17
1448,TATACONSUM,2025-09-04,BEAR,IS,1257.8160947011572,1194.93,1213.79,1.2032,1.75,0.5468,TIMEOUT,FULL_TARGET,2.24,2.59,0.11,0.15
1449,TATACONSUM,2025-09-08,BEAR,IS,1269.5590064223848,1206.08,1225.12,1.1245,1.75,0.6255,TIMEOUT,FULL_TARGET,2.04,2.91,0.15,0.21
1450,TATACONSUM,2025-12-12,SIDEWAYS,IS,1645.7332391773539,1563.45,1588.13,1.0492,1.2845,0.2353,TIMEOUT,TIMEOUT,1.23,1.75,0.0,0.0
1451,TATACONSUM,2025-12-16,SIDEWAYS,IS,1684.349053672497,1600.13,1625.4,0.4958,0.8542,0.3584,TIMEOUT,TIMEOUT,0.74,1.06,0.41,0.59
1452,TATACONSUM,2025-12-25,SIDEWAYS,IS,1684.9748481128663,1600.73,1626.0,0.303,0.5,0.197,TIMEOUT,BE_EXIT,0.73,1.05,0.42,0.6
1453,TATACONSUM,2025-12-31,SIDEWAYS,IS,1667.7429124685784,1584.36,1609.37,0.8652,1.0217,0.1565,TIMEOUT,TIMEOUT,1.17,1.68,0.0,0.0
1454,TATACONSUM,2026-02-19,BEAR,IS,1739.1217918155528,1652.17,1678.25,-0.015,-0.0214,-0.0064,TIMEOUT,TIMEOUT,0.66,0.95,0.41,0.59
1455,TATACONSUM,2026-05-13,BULL,IS,1945.4782635150777,1848.2,1877.39,0.9184,1.0978,0.1794,TIMEOUT,TIMEOUT,1.02,1.45,0.19,0.27
1456,TATACONSUM,2026-05-18,BULL,IS,1956.6408724565235,1858.81,1888.16,0.9918,1.2026,0.2108,TIMEOUT,TIMEOUT,1.03,1.47,0.06,0.08
1457,TATAMOTORS,2026-02-26,BEAR,IS,485.86541748046875,461.57,459.75,-1.0,-1.0451,-0.0451,SL_HIT,SL_HIT,0.72,0.67,1.03,2.19
1458,TATAMOTORS,2026-02-27,BEAR,IS,499.6596984863281,474.68,473.35,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.05,0.05,1.55,1.48
1459,TATAPOWER,2025-04-15,BULL,IS,1572.1554341728904,1493.55,1517.13,1.3556,1.75,0.3944,TIMEOUT,FULL_TARGET,1.85,2.64,0.34,0.49
1460,TATAPOWER,2025-04-25,BULL,IS,1649.9126377194646,1567.42,1592.17,0.4692,0.456,-0.0132,BE_EXIT,BE_EXIT,1.21,1.73,0.25,0.35
1461,TATAPOWER,2025-05-01,BULL,IS,1647.0183538447359,1564.67,1589.37,0.4867,0.481,-0.0057,BE_EXIT,BE_EXIT,1.25,1.79,0.14,0.2
1462,TATAPOWER,2025-05-20,BULL,IS,1676.4412178060263,1592.62,1617.77,0.37,0.7643,0.3943,TIMEOUT,TIMEOUT,0.95,1.36,0.02,0.04
1463,TATAPOWER,2025-07-11,BEAR,IS,1854.0295103496153,1761.33,1789.14,1.2997,1.75,0.4503,TIMEOUT,FULL_TARGET,1.77,2.53,0.42,0.59
1464,TATAPOWER,2025-12-09,SIDEWAYS,IS,2318.329856858959,2202.41,2237.19,-0.7529,-1.1664,-0.4135,TIMEOUT,SL_HIT,0.35,0.5,0.93,1.18
1465,TATAPOWER,2025-12-19,SIDEWAYS,IS,2297.1490921889445,2182.29,2216.75,-1.0464,-1.0281,0.0183,SL_HIT,SL_HIT,0.0,0.0,1.15,1.11
1466,TATASTEEL,2025-10-28,BEAR,IS,178.13632202148438,169.23,171.9,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.56,0.81,1.07,1.07
1467,TATASTEEL,2025-10-29,BEAR,IS,181.44802856445312,172.38,175.1,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,1.1,1.34
1468,TATASTEEL,2026-02-18,BEAR,IS,204.8063201904297,194.57,192.64,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.71,0.6,1.4,1.18
1469,TATASTEEL,2026-02-25,BEAR,IS,210.30296325683594,199.79,200.21,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.12,0.13,1.88,1.96
1470,TATATECH,2025-09-08,BEAR,IS,882.9250442287587,838.78,852.02,-0.7291,0.4192,1.1483,TIMEOUT,BE_EXIT,0.78,1.11,0.79,0.33
1471,TATATECH,2025-09-22,BEAR,IS,896.8988705428095,852.05,865.51,-1.0839,-1.2439,-0.16,SL_HIT,SL_HIT,0.0,0.0,1.09,1.26
1472,TATATECH,2025-10-02,BEAR,IS,879.6506727841585,835.67,848.86,0.4344,0.4063,-0.0281,BE_EXIT,BE_EXIT,1.1,1.57,0.19,0.27
1473,TDPOWERSYS,2026-05-21,BULL,IS,1300.82958984375,1235.79,1196.76,0.5,-1.0,-1.5,BE_EXIT,SL_HIT,1.19,0.74,0.55,1.05
1474,TECHNOE,2025-11-20,SIDEWAYS,IS,1758.4195150496419,1670.5,1696.87,0.0219,0.2466,0.2247,TIMEOUT,BE_EXIT,0.93,1.33,0.64,0.92
1475,TEGA,2025-03-31,BULL,IS,698.9413076360563,663.99,674.48,1.2124,1.5179,0.3055,TIMEOUT,TIMEOUT,1.67,2.39,0.34,0.49
1476,TEGA,2026-03-16,BEAR,IS,919.5162603209698,873.54,887.33,-0.0477,-0.0681,-0.0204,TIMEOUT,TIMEOUT,0.22,0.32,0.54,0.76
1477,TENNIND,2026-02-25,BEAR,IS,589.4000244140625,559.93,547.2,-1.2928,-1.0,0.2928,SL_HIT,SL_HIT,0.43,0.3,1.37,1.09
1478,TEXRAIL,2025-05-26,BULL,IS,777.8751074225619,738.98,750.65,0.0993,0.1418,0.0425,TIMEOUT,TIMEOUT,0.24,0.34,0.69,0.99
1479,TEXRAIL,2025-05-29,BULL,IS,776.0321385254828,737.23,748.87,0.7383,1.0273,0.289,TIMEOUT,TIMEOUT,0.86,1.23,0.65,0.93
1480,TFCILTD,2026-05-04,BULL,IS,76.70877075195312,72.87,71.48,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.94,1.43,0.42,0.31
1481,TFCILTD,2026-05-06,BULL,IS,79.90206909179688,75.91,73.51,0.5,-1.0,-1.5,BE_EXIT,SL_HIT,1.07,0.67,1.19,1.01
1482,TFCILTD,2026-05-07,BULL,IS,83.25453186035156,79.09,77.31,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.22,0.15,1.94,1.36
1483,TFCILTD,2026-07-24,BULL,IS,86.8158950805664,82.48,79.87,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,3.33,2.86,0.0,0.0
1484,TFCILTD,2026-07-27,BULL,IS,94.30672454833984,89.59,86.76,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.63,3.06,0.0,0.0
1485,THANGAMAYL,2025-12-09,SIDEWAYS,IS,3243.826416015625,3081.64,2984.32,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.74,1.09,0.86,0.54
1486,THANGAMAYL,2026-06-30,BULL,IS,6380.35302734375,6061.34,5869.92,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.54,0.34,1.71,1.07
1487,THANGAMAYL,2026-07-02,BULL,IS,6297.8837890625,5982.99,5794.05,1.75,0.5,-1.25,FULL_TARGET,BE_EXIT,2.69,1.68,0.74,0.46
1488,THELEELA,2026-08-27,OOS,OOS,554.0999755859375,526.39,519.62,0.5,0.0015,-0.4985,BE_EXIT,TIMEOUT,1.24,0.99,0.43,0.35
1489,THERMAX,2025-04-01,BULL,IS,1874.7781916407343,1781.04,1809.16,1.049,1.2842,0.2352,TIMEOUT,TIMEOUT,1.26,1.8,0.0,0.0
1490,THERMAX,2025-04-30,BULL,IS,1984.710403150909,1885.47,1915.25,0.5541,0.7917,0.2376,TIMEOUT,TIMEOUT,0.64,0.91,0.2,0.29
1491,THERMAX,2025-05-05,BULL,IS,2004.3112530308235,1904.1,1934.16,0.0439,0.0627,0.0188,TIMEOUT,TIMEOUT,0.43,0.62,0.34,0.48
1492,THERMAX,2025-05-06,BULL,IS,2016.0428160257773,1915.24,1945.48,0.3127,0.4467,0.134,TIMEOUT,TIMEOUT,0.35,0.49,0.45,0.65
1493,THERMAX,2025-06-09,BULL,IS,2067.7781690191914,1964.39,1995.41,-0.6379,-1.1775,-0.5396,TIMEOUT,SL_HIT,0.19,0.27,0.85,1.21
1494,THERMAX,2026-04-30,BULL,IS,2565.5811209140093,2437.3,2475.79,-1.0637,-1.0,0.0637,SL_HIT,SL_HIT,0.26,0.37,1.06,1.09
1495,THERMAX,2026-05-06,BULL,IS,2594.7060222601285,2464.97,2503.89,-1.1045,-1.3046,-0.2001,SL_HIT,SL_HIT,0.0,0.0,1.2,1.4
1496,THYROCARE,2026-06-08,BULL,IS,534.394287109375,507.67,500.27,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.36,1.07,0.42,0.33
1497,TI,2026-03-27,BEAR,IS,673.0812610772668,639.43,649.52,1.1332,1.4044,0.2712,TIMEOUT,TIMEOUT,1.4,2.01,0.0,0.0
1498,TIMETECHNO,2025-05-02,BULL,IS,1444.3938663573902,1372.17,1393.84,0.8404,1.1003,0.2599,TIMEOUT,TIMEOUT,0.87,1.24,0.44,0.62
1499,TIMETECHNO,2025-05-22,BULL,IS,1486.858529608229,1412.52,1434.82,-0.1621,-0.2316,-0.0695,TIMEOUT,TIMEOUT,0.32,0.46,0.48,0.68
1500,TIMETECHNO,2025-05-29,BULL,IS,1474.4630795720054,1400.74,1422.86,-0.2019,-0.2885,-0.0866,TIMEOUT,TIMEOUT,0.6,0.86,0.34,0.49
1501,TIMKEN,2025-07-09,BEAR,IS,1177.052282045894,1118.2,1135.86,-0.6151,-1.0,-0.3849,TIMEOUT,SL_HIT,0.48,0.69,0.76,1.04
1502,TIMKEN,2025-08-20,BEAR,IS,1218.7297567091114,1157.79,1176.07,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.5,2.55,0.12,0.16
1503,TIMKEN,2025-08-29,BEAR,IS,1325.104193892579,1258.85,1278.73,1.0931,1.3473,0.2542,TIMEOUT,TIMEOUT,1.48,2.11,0.0,0.0
1504,TIMKEN,2025-09-02,BEAR,IS,1357.97087869336,1290.07,1310.44,0.3504,0.7503,0.3999,TIMEOUT,TIMEOUT,0.96,1.37,0.13,0.18
1505,TINNARUBR,2026-07-20,BULL,IS,1189.9000244140625,1130.41,1094.71,-1.0,0.0015,1.0015,SL_HIT,BE_EXIT,2.22,1.39,1.49,1.4
1506,TIPSMUSIC,2026-07-09,BULL,IS,711.1500244140625,675.59,671.05,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.38,0.34,1.65,1.46
1507,TITAN,2025-12-16,SIDEWAYS,IS,3916.648193359375,3720.82,3779.57,1.3747,1.75,0.3753,TIMEOUT,FULL_TARGET,1.95,2.78,0.2,0.29
1508,TITAN,2025-12-26,SIDEWAYS,IS,3978.94384765625,3780.0,3839.68,1.0133,1.2332,0.2199,TIMEOUT,TIMEOUT,1.6,2.29,0.19,0.27
1509,TITAN,2025-12-31,SIDEWAYS,IS,4038.249267578125,3836.34,3896.91,0.5684,0.5977,0.0293,TIMEOUT,TIMEOUT,1.29,1.84,0.32,0.46
1510,TITAN,2026-08-06,OOS,OOS,4998.0,4748.1,4823.07,0.5654,0.9039,0.3385,TIMEOUT,TIMEOUT,0.76,1.08,0.45,0.64
1511,TMB,2025-07-25,BEAR,IS,1170.7773826934376,1112.24,1129.8,0.1778,0.5,0.3222,TIMEOUT,BE_EXIT,0.82,1.17,0.38,0.54
1512,TMB,2025-07-31,BEAR,IS,1160.9679681327839,1102.92,1120.33,0.0347,0.4172,0.3825,TIMEOUT,BE_EXIT,0.99,1.42,0.13,0.19
1513,TMB,2025-08-06,BEAR,IS,1177.9860382523784,1119.09,1136.76,-0.0723,-0.1033,-0.031,TIMEOUT,TIMEOUT,0.69,0.99,0.51,0.72
1514,TMCV,2025-06-24,BULL,IS,2469.41910830603,2345.95,2382.99,0.2918,0.7084,0.4166,TIMEOUT,TIMEOUT,0.98,1.4,0.0,0.0
1515,TMCV,2026-02-19,BEAR,IS,2827.88027259735,2686.49,2728.9,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.95,2.73,0.29,0.41
1516,TMCV,2026-02-25,BEAR,IS,2960.719279605169,2812.68,2857.09,1.4284,1.75,0.3216,TIMEOUT,FULL_TARGET,2.03,2.74,0.0,0.0
1517,TMCV,2026-04-06,BULL,IS,3154.2433676335686,2996.53,3043.84,-1.0169,-1.0,0.0169,SL_HIT,SL_HIT,0.28,0.39,1.07,1.1
1518,TMCV,2026-04-07,BULL,IS,3184.7138653875168,3025.48,3073.25,-1.1985,-1.2226,-0.0241,SL_HIT,SL_HIT,0.08,0.12,1.25,1.36
1519,TMPV,2026-04-09,BULL,IS,637.7926693936255,605.9,615.47,-1.0488,-1.2283,-0.1795,SL_HIT,SL_HIT,0.35,0.49,1.1,1.24
1520,TMPV,2026-07-15,BULL,IS,796.8641385468875,757.02,768.97,0.221,-1.0455,-1.2665,TIMEOUT,SL_HIT,0.25,0.36,0.8,1.08
1521,TORNTPHARM,2026-02-16,BEAR,IS,4224.08447265625,4012.88,4024.38,0.402,0.3964,-0.0056,BE_EXIT,BE_EXIT,1.12,1.19,0.27,0.29
1522,TORNTPOWER,2026-02-18,BEAR,IS,1522.6263427734375,1446.5,1428.68,0.2585,-1.0,-1.2585,BE_EXIT,SL_HIT,1.01,0.82,0.6,2.07
1523,TORNTPOWER,2026-02-20,BEAR,IS,1523.3238525390625,1447.16,1430.92,-1.0153,-1.0,0.0153,SL_HIT,SL_HIT,1.0,0.82,2.56,2.11
1524,TRAVELFOOD,2026-05-29,BULL,IS,1244.2318532755305,1182.02,1200.68,1.0315,1.2592,0.2277,TIMEOUT,TIMEOUT,1.25,1.78,0.36,0.51
1525,TRAVELFOOD,2026-06-11,BULL,IS,1302.8074279026694,1237.67,1257.21,-0.3225,0.5,0.8225,TIMEOUT,BE_EXIT,0.91,1.3,0.47,0.28
1526,TRIDENT,2025-06-04,BULL,IS,1637.3363633213387,1555.47,1580.03,1.3579,1.75,0.3921,TIMEOUT,FULL_TARGET,2.03,2.57,0.0,0.0
1527,TRIDENT,2025-07-01,BEAR,IS,1794.5209883563048,1704.79,1731.71,-0.4135,-0.5907,-0.1772,TIMEOUT,TIMEOUT,0.58,0.82,0.64,0.92
1528,TRIDENT,2025-08-14,BEAR,IS,1919.7069094186174,1823.72,1852.52,0.7814,-1.0024,-1.7838,TIMEOUT,SL_HIT,0.8,0.0,0.77,1.1
1529,TRIDENT,2025-08-18,BEAR,IS,1915.7325011094842,1819.95,1848.68,0.9028,-1.0,-1.9028,TIMEOUT,SL_HIT,1.01,0.01,0.73,1.04
1530,TRIDENT,2025-09-03,BEAR,IS,1969.5979418513846,1871.12,1900.66,-0.7105,-1.0828,-0.3723,TIMEOUT,SL_HIT,0.62,0.88,0.85,1.22
1531,TRITURBINE,2026-05-21,BULL,IS,705.5999755859375,670.32,649.15,0.5,0.5,0.0,BE_EXIT,BE_EXIT,2.32,1.45,0.58,0.36
1532,TRITURBINE,2026-06-22,BULL,IS,737.2999877929688,700.43,678.32,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.0,0.0,2.06,1.29
1533,TRIVENI,2025-08-04,BEAR,IS,2032.5714779617515,1930.94,1961.43,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.59,2.59,0.0,0.0
1534,TRIVENI,2025-10-24,BEAR,IS,2384.157049295693,2264.95,2300.71,-1.0142,-1.0362,-0.022,SL_HIT,SL_HIT,0.28,0.4,1.08,1.13
1535,TVSSCS,2025-09-16,BEAR,IS,670.766818103444,637.23,647.29,-1.0783,-1.0373,0.041,SL_HIT,SL_HIT,0.0,0.0,1.08,1.16
1536,UBL,2025-07-31,BEAR,IS,1892.3964917747157,1797.78,1826.16,-1.0695,-1.5277,-0.4582,SL_HIT,SL_HIT,0.0,0.0,1.18,1.69
1537,UBL,2026-08-19,OOS,OOS,1906.6292828306857,1811.3,1839.9,-5.9544,-8.5064,-2.552,SL_HIT,SL_HIT,0.05,0.07,6.1,8.71
1538,UCOBANK,2025-09-17,BEAR,IS,1514.0189290486198,1438.32,1461.03,0.7963,0.9233,0.127,TIMEOUT,TIMEOUT,1.13,1.61,0.27,0.39
1539,UCOBANK,2025-09-26,BEAR,IS,1563.8244389159063,1485.63,1509.09,-1.0,-1.3323,-0.3323,SL_HIT,SL_HIT,0.45,0.65,1.03,1.37
1540,UJJIVANSFB,2025-12-30,SIDEWAYS,IS,1914.2673072357634,1818.55,1847.27,1.0426,1.2752,0.2326,TIMEOUT,TIMEOUT,1.35,1.93,0.25,0.36
1541,UJJIVANSFB,2026-04-02,BULL,IS,2327.951319669547,2211.55,2246.47,0.0635,0.4149,0.3514,TIMEOUT,BE_EXIT,0.73,1.05,0.35,0.51
1542,UJJIVANSFB,2026-06-26,BULL,IS,2680.158819991744,2546.15,2586.35,-1.0173,-1.0,0.0173,SL_HIT,SL_HIT,0.12,0.17,1.13,1.05
1543,UNIONBANK,2025-10-31,BEAR,IS,144.4064483642578,137.19,136.75,0.6561,0.6472,-0.0089,TIMEOUT,TIMEOUT,1.18,1.11,0.12,0.11
1544,UPL,2025-05-29,BULL,IS,1248.391933758728,1185.97,1204.7,-1.0,-1.0852,-0.0852,SL_HIT,SL_HIT,0.0,0.0,1.01,1.1
1545,URBANCO,2026-05-28,BULL,IS,1403.3091416900947,1333.14,1354.19,1.3609,1.75,0.3891,TIMEOUT,FULL_TARGET,2.44,2.56,0.0,0.0
1546,URBANCO,2026-07-21,BULL,IS,1626.8444771050033,1545.5,1569.9,0.5245,0.8746,0.3501,TIMEOUT,TIMEOUT,0.89,1.27,0.35,0.5
1547,URBANCO,2026-08-05,OOS,OOS,1665.9229146170683,1582.63,1607.62,-18.1766,-25.9675,-7.7909,SL_HIT,SL_HIT,0.43,0.62,18.19,25.98
1548,VAIBHAVGBL,2025-03-04,BULL,IS,2018.9400169586293,1917.99,1948.28,1.75,1.75,0.0,FULL_TARGET,FULL_TARGET,2.6,2.55,0.13,0.18
1549,VAIBHAVGBL,2026-03-20,BEAR,IS,2986.0604762194776,2836.76,2881.55,0.8092,1.078,0.2688,TIMEOUT,TIMEOUT,0.83,1.19,0.19,0.27
1550,VARROC,2026-07-09,BULL,IS,658.0595092773438,625.16,616.68,0.1577,0.1254,-0.0323,TIMEOUT,TIMEOUT,0.56,0.44,0.91,0.72
1551,VARROC,2026-08-05,OOS,OOS,716.14111328125,680.33,676.21,0.5,1.75,1.25,BE_EXIT,FULL_TARGET,3.36,3.01,0.08,0.07
1552,VARROC,2026-08-07,OOS,OOS,811.2000122070312,770.64,754.94,0.5,0.5,0.0,BE_EXIT,BE_EXIT,1.57,1.13,0.37,0.27
1553,VARROC,2026-08-10,OOS,OOS,825.9500122070312,784.65,766.67,0.5,0.6081,0.1081,BE_EXIT,TIMEOUT,1.18,0.82,0.3,0.51
1554,VBL,2026-06-02,BULL,IS,537.0,510.15,516.89,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.7,0.13,1.23,1.27
1555,VBL,2026-06-15,BULL,IS,541.0,513.95,521.51,-1.0,-1.0,0.0,SL_HIT,SL_HIT,0.55,0.76,1.36,1.89
