symbol,pattern,detector_source,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,pass_rvol_hard,pass_clv_hard,pass_wick_hard,pass_score_hard,pass_hardened,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
SUBROS,INVERSE_HEAD_AND_SHOULDERS,EXTENDED_LIBRARY,2025-05-26,2025,VAL_2025,BULL,75.0,1433.53,1415.04,1461.27,1.29,0.98,1.61,0.02,True,True,True,True,True,WIN,1.5,3,1.94,2.3,0.0,2025-05-29,1461.2739530054203,TARGET_1
SUBROS,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-05-26,2025,VAL_2025,BULL,96.0,1433.53,1389.33,1499.84,3.08,0.98,1.61,0.02,True,True,True,True,True,LOSS,-1.0,8,-3.08,0.96,1.07,2025-06-05,1389.33,STOP_LOSS
SUBROS,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2025-07-23,2025,VAL_2025,SIDEWAYS,75.0,1344.96,1324.34,1375.89,1.53,0.92,1.46,0.08,True,True,True,True,True,LOSS,-1.0,5,-1.53,0.69,1.36,2025-07-30,1324.3416481691338,STOP_LOSS
SUBROS,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2025-07-23,2025,VAL_2025,SIDEWAYS,75.0,1344.96,1324.34,1375.89,1.53,0.92,1.46,0.08,True,True,True,True,True,LOSS,-1.0,5,-1.53,0.69,1.36,2025-07-30,1324.3416481691338,STOP_LOSS
SUBROS,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2025-07-23,2025,VAL_2025,SIDEWAYS,91.0,1344.96,1300.1,1412.25,3.34,0.92,1.46,0.08,True,True,True,True,True,LOSS,-1.0,6,-3.34,0.32,1.72,2025-07-31,1300.1,STOP_LOSS
SUBROS,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2025-08-26,2025,VAL_2025,SIDEWAYS,75.0,1254.64,1236.99,1281.11,1.41,0.8,1.86,0.2,True,True,True,True,True,WIN,1.5,3,2.11,1.56,0.13,2025-08-29,1281.1093389227365,TARGET_1
SUBROS,V_REVERSAL,TECHNICAL_SCANNER,2025-08-26,2025,VAL_2025,SIDEWAYS,84.0,1254.64,1194.3,1345.14,4.81,0.8,1.86,0.2,True,True,True,True,True,WIN,1.5,19,7.21,1.84,0.04,2025-09-22,1345.14,TARGET_1
SUBROS,BULL_FLAG,EXTENDED_LIBRARY,2025-10-01,2025,VAL_2025,BULL,75.0,1430.49,1413.38,1456.15,1.2,0.83,1.75,0.17,True,True,True,True,True,LOSS,-1.0,2,-1.2,0.44,1.39,2025-10-03,1413.378630404562,STOP_LOSS
SUBROS,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2025-11-26,2025,VAL_2025,BEAR,75.0,1339.13,1319.47,1368.62,1.47,0.86,1.57,0.14,True,True,True,True,True,LOSS,-1.0,4,-1.47,0.63,1.27,2025-12-02,1319.4677360636413,STOP_LOSS
SUBROS,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-12-04,2025,VAL_2025,BEAR,75.0,1350.29,1329.4,1381.61,1.55,0.83,1.41,0.17,True,True,True,True,True,WIN,1.5,2,2.32,1.61,0.0,2025-12-08,1381.6111752582806,TARGET_1
SUBROS,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-03-02,2026,OOS_2026,SIDEWAYS,75.0,1146.19,1129.98,1170.52,1.41,0.81,1.41,0.19,True,True,True,True,True,LOSS,-1.0,1,-1.41,0.0,1.71,2026-03-03,1129.9764840994,STOP_LOSS
SUBROS,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-03-02,2026,OOS_2026,SIDEWAYS,75.0,1146.19,1129.98,1170.52,1.41,0.81,1.41,0.19,True,True,True,True,True,LOSS,-1.0,1,-1.41,0.0,1.71,2026-03-03,1129.9764840994,STOP_LOSS
SUBROS,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-03-02,2026,OOS_2026,SIDEWAYS,87.0,1146.19,1083.11,1240.82,5.5,0.81,1.41,0.19,True,True,True,True,True,WIN,0.84,20,4.61,1.23,0.44,2026-03-30,1199.044714400882,TIMEOUT_20D
SUBROS,CUP_HANDLE,TECHNICAL_SCANNER,2026-04-16,2026,OOS_2026,BULL,85.0,1202.68,1161.47,1264.49,3.43,1.0,1.38,0.0,True,True,True,True,True,WIN,1.5,13,5.14,1.8,0.0,2026-05-05,1264.49,TARGET_1
SUBROS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-16,2026,OOS_2026,BULL,75.0,1202.68,1187.46,1225.51,1.27,1.0,1.38,0.0,True,True,True,True,True,WIN,1.5,2,1.9,2.0,0.01,2026-04-20,1225.5089228708034,TARGET_1
SUBROS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-30,2026,OOS_2026,BULL,75.0,1235.01,1220.26,1257.15,1.19,0.89,1.83,0.11,True,True,True,True,True,WIN,1.5,2,1.79,1.69,0.0,2026-05-04,1257.1450518528886,TARGET_1
SUBROS,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-04-30,2026,OOS_2026,BULL,75.0,1235.01,1220.26,1257.15,1.19,0.89,1.83,0.11,True,True,True,True,True,WIN,1.5,2,1.79,1.69,0.0,2026-05-04,1257.1450518528886,TARGET_1
SUBROS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-06-11,2026,OOS_2026,SIDEWAYS,75.0,1293.46,1274.59,1321.76,1.46,1.0,1.47,0.0,True,True,True,True,True,WIN,1.5,2,2.19,1.51,0.0,2026-06-15,1321.7599302788421,TARGET_1
SUBROS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-01,2026,OOS_2026,SIDEWAYS,75.0,1288.76,1270.72,1315.82,1.4,0.76,1.39,0.24,True,True,True,True,True,LOSS,-1.0,5,-1.4,0.84,1.0,2026-07-08,1270.718096629334,STOP_LOSS
SUDARSCHEM,CUP_HANDLE,TECHNICAL_SCANNER,2025-05-07,2025,VAL_2025,BULL,95.0,1112.56,1085.11,1153.74,2.47,0.86,2.24,0.14,True,True,True,True,True,LOSS,-1.0,13,-2.47,1.3,1.23,2025-05-26,1085.11,STOP_LOSS
SUDARSCHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-05-07,2025,VAL_2025,BULL,75.0,1112.56,1095.79,1137.72,1.51,0.86,2.24,0.14,True,True,True,True,True,WIN,1.5,4,2.26,2.13,0.29,2025-05-13,1137.7203846218724,TARGET_1
SUDARSCHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-05-15,2025,VAL_2025,BULL,75.0,1113.89,1097.42,1138.6,1.48,0.94,2.14,0.06,True,True,True,True,True,LOSS,-1.0,4,-1.48,0.52,1.62,2025-05-21,1097.4159228922633,STOP_LOSS
SUDARSCHEM,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-08-13,2025,VAL_2025,BULL,75.0,1150.36,1126.76,1185.75,2.05,0.79,1.63,0.21,True,True,True,True,True,WIN,1.5,4,3.08,1.51,0.27,2025-08-19,1185.7507505601616,TARGET_1
SUDARSCHEM,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-08-13,2025,VAL_2025,BULL,89.0,1150.36,1107.07,1215.28,3.76,0.79,1.63,0.21,True,True,True,True,True,WIN,1.5,14,5.64,1.93,0.15,2025-09-02,1215.28,TARGET_1
SUDARSCHEM,BULL_FLAG,EXTENDED_LIBRARY,2025-09-04,2025,VAL_2025,BULL,75.0,1234.82,1218.06,1259.97,1.36,0.96,1.36,0.04,True,True,True,True,True,WIN,1.5,3,2.04,2.02,0.0,2025-09-09,1259.9739883601208,TARGET_1
SUDARSCHEM,V_REVERSAL,TECHNICAL_SCANNER,2025-09-04,2025,VAL_2025,BULL,84.0,1234.82,1160.73,1345.96,6.0,0.96,1.36,0.04,True,True,True,True,True,WIN,0.34,20,2.05,1.1,0.0,2025-10-02,1260.1425373833983,TIMEOUT_20D
SUDARSCHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-10-10,2025,VAL_2025,BULL,75.0,1291.41,1276.4,1313.94,1.16,0.94,1.56,0.06,True,True,True,True,True,LOSS,-1.0,3,-1.16,0.36,1.23,2025-10-15,1276.3970657330874,STOP_LOSS
SUDARSCHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-08,2026,OOS_2026,BULL,75.0,1326.17,1309.99,1350.45,1.22,0.95,1.38,0.05,True,True,True,True,True,LOSS,-1.0,5,-1.22,0.76,1.27,2026-01-15,1309.988497410507,STOP_LOSS
SUDARSCHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-16,2026,OOS_2026,BULL,75.0,1319.18,1303.4,1342.87,1.2,0.91,1.66,0.09,True,True,True,True,True,LOSS,-1.0,2,-1.2,0.91,1.43,2026-01-20,1303.398170904179,STOP_LOSS
SUDARSCHEM,CUP_HANDLE,TECHNICAL_SCANNER,2026-04-02,2026,OOS_2026,BULL,90.0,1303.09,1281.66,1335.24,1.64,0.77,1.6,0.23,True,True,True,True,True,LOSS,-1.0,1,-1.64,0.0,1.0,2026-04-03,1281.66,STOP_LOSS
SUDARSCHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-02,2026,OOS_2026,BULL,75.0,1303.09,1284.32,1331.26,1.44,0.77,1.6,0.23,True,True,True,True,True,LOSS,-1.0,1,-1.44,0.0,1.14,2026-04-03,1284.3172868719391,STOP_LOSS
SUDARSCHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-09,2026,OOS_2026,BULL,75.0,1308.45,1290.74,1335.01,1.35,0.87,1.58,0.13,True,True,True,True,True,WIN,1.5,4,2.03,2.04,0.12,2026-04-15,1335.0121559271702,TARGET_1
SUDARSCHEM,BULL_FLAG,TECHNICAL_SCANNER,2026-04-21,2026,OOS_2026,BULL,86.0,1408.31,1367.37,1469.71,2.91,0.82,1.47,0.18,True,True,True,True,True,WIN,1.5,9,4.36,1.57,0.11,2026-05-04,1469.71,TARGET_1
SUDARSCHEM,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-04-21,2026,OOS_2026,BULL,75.0,1408.31,1379.37,1451.71,2.05,0.82,1.47,0.18,True,True,True,True,True,WIN,1.5,6,3.08,1.86,0.16,2026-04-29,1451.7080002228397,TARGET_1
SUDARSCHEM,BULL_FLAG,EXTENDED_LIBRARY,2026-06-09,2026,OOS_2026,BULL,75.0,1624.95,1605.18,1654.59,1.22,0.83,1.59,0.17,True,True,True,True,True,WIN,1.5,1,1.82,2.62,0.0,2026-06-10,1654.5925059308113,TARGET_1
SUDARSCHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-16,2026,OOS_2026,SIDEWAYS,75.0,1633.16,1607.95,1670.99,1.54,0.9,1.6,0.1,True,True,True,True,True,LOSS,-1.0,4,-1.54,0.59,1.42,2026-07-22,1607.9458202707365,STOP_LOSS
SUDARSCHEM,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-07-16,2026,OOS_2026,SIDEWAYS,75.0,1633.16,1607.95,1670.99,1.54,0.9,1.6,0.1,True,True,True,True,True,LOSS,-1.0,4,-1.54,0.59,1.42,2026-07-22,1607.9458202707365,STOP_LOSS
SUDARSCHEM,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-07-16,2026,OOS_2026,SIDEWAYS,91.0,1633.16,1586.69,1702.87,2.85,0.9,1.6,0.1,True,True,True,True,True,LOSS,-1.0,8,-2.85,0.32,1.35,2026-07-28,1586.69,STOP_LOSS
SUDEEPPHRM,BULL_FLAG,EXTENDED_LIBRARY,2025-06-10,2025,VAL_2025,BULL,75.0,2198.63,2170.85,2240.3,1.26,1.0,1.56,0.0,True,True,True,True,True,LOSS,-1.0,1,-1.26,0.0,1.95,2025-06-11,2170.8469252153573,STOP_LOSS
SUDEEPPHRM,BULL_FLAG,TECHNICAL_SCANNER,2025-06-10,2025,VAL_2025,BULL,92.0,2198.63,2135.35,2293.55,2.88,1.0,1.56,0.0,True,True,True,True,True,LOSS,-1.0,3,-2.88,0.0,1.48,2025-06-13,2135.35,STOP_LOSS
SUDEEPPHRM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-06-17,2025,VAL_2025,BULL,75.0,2130.22,2100.7,2174.51,1.39,0.93,1.59,0.07,True,True,True,True,True,WIN,1.5,2,2.08,2.6,0.0,2025-06-19,2174.511066194996,TARGET_1
SUDEEPPHRM,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2025-08-22,2025,VAL_2025,BEAR,75.0,2015.29,1987.45,2057.04,1.38,0.86,1.72,0.14,True,True,True,True,True,LOSS,-1.0,4,-1.38,0.32,1.73,2025-08-28,1987.4529434422125,STOP_LOSS
SUDEEPPHRM,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-08-22,2025,VAL_2025,BEAR,75.0,2015.29,1987.45,2057.04,1.38,0.86,1.72,0.14,True,True,True,True,True,LOSS,-1.0,4,-1.38,0.32,1.73,2025-08-28,1987.4529434422125,STOP_LOSS
SUDEEPPHRM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-09-30,2025,VAL_2025,BULL,75.0,2040.93,2012.89,2083.0,1.37,0.91,1.43,0.09,True,True,True,True,True,LOSS,-1.0,1,-1.37,0.0,1.07,2025-10-01,2012.890831262506,STOP_LOSS
SUDEEPPHRM,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-10-22,2025,VAL_2025,BULL,75.0,2231.83,2180.9,2308.23,2.28,0.93,2.01,0.07,True,True,True,True,True,LOSS,-1.0,4,-2.28,0.55,1.23,2025-10-28,2180.8979060877236,STOP_LOSS
SUDEEPPHRM,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-10-22,2025,VAL_2025,BULL,75.0,2231.83,2180.9,2308.23,2.28,0.93,2.01,0.07,True,True,True,True,True,LOSS,-1.0,4,-2.28,0.55,1.23,2025-10-28,2180.8979060877236,STOP_LOSS
SUDEEPPHRM,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-10-22,2025,VAL_2025,BULL,96.0,2231.83,2137.88,2372.76,4.21,0.93,2.01,0.07,True,True,True,True,True,WIN,1.2,20,5.07,1.28,0.67,2025-11-19,2344.901440482584,TIMEOUT_20D
SUDEEPPHRM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-12-18,2025,VAL_2025,BULL,75.0,2372.55,2342.99,2416.9,1.25,0.82,1.63,0.18,True,True,True,True,True,LOSS,-1.0,2,-1.25,0.0,1.37,2025-12-22,2342.9891110976178,STOP_LOSS
SUDEEPPHRM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-12-29,2025,VAL_2025,BULL,75.0,2379.38,2351.8,2420.77,1.16,0.76,1.68,0.24,True,True,True,True,True,WIN,1.5,5,1.74,1.73,0.05,2026-01-05,2420.766368631459,TARGET_1
SUDEEPPHRM,CUP_HANDLE,TECHNICAL_SCANNER,2025-12-30,2025,VAL_2025,BULL,86.0,2396.8,2350.54,2466.18,1.93,0.92,1.39,0.08,True,True,True,True,True,WIN,1.5,5,2.89,1.67,0.34,2026-01-06,2466.18,TARGET_1
SUDEEPPHRM,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-01-30,2026,OOS_2026,BULL,75.0,2424.4,2388.38,2478.44,1.49,0.88,1.64,0.12,True,True,True,True,True,LOSS,-1.0,1,-1.49,0.0,1.92,2026-02-02,2388.3801158683873,STOP_LOSS
SUDEEPPHRM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-03-12,2026,OOS_2026,BULL,75.0,2497.04,2465.36,2544.57,1.27,0.9,1.47,0.1,True,True,True,True,True,WIN,1.5,8,1.9,1.76,0.4,2026-03-24,2544.574399056028,TARGET_1
SUDEEPPHRM,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2026-03-16,2026,OOS_2026,BULL,90.0,2510.1,2403.01,2670.74,4.27,1.0,1.65,0.0,True,True,True,True,True,WIN,1.5,20,6.4,1.55,0.51,2026-04-13,2670.74,TARGET_1
SUDEEPPHRM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-22,2026,OOS_2026,BULL,75.0,2833.71,2795.58,2890.89,1.35,0.95,1.63,0.05,True,True,True,True,True,LOSS,-1.0,4,-1.35,0.96,1.01,2026-05-28,2795.582965434491,STOP_LOSS
SUDEEPPHRM,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2026-06-04,2026,OOS_2026,BULL,75.0,3036.09,2988.18,3107.96,1.58,0.84,1.48,0.16,True,True,True,True,True,WIN,1.5,2,2.37,1.8,0.0,2026-06-08,3107.9595038501166,TARGET_1
SUDEEPPHRM,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-06-04,2026,OOS_2026,BULL,75.0,3036.09,2964.22,3143.89,2.37,0.84,1.48,0.16,True,True,True,True,True,LOSS,-1.0,11,-2.37,1.31,1.67,2026-06-19,2964.2214912854843,STOP_LOSS
SUDEEPPHRM,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-06-04,2026,OOS_2026,BULL,86.0,3036.09,2877.21,3274.41,5.23,0.84,1.48,0.16,True,True,True,True,True,LOSS,-1.0,15,-5.23,0.59,1.05,2026-06-25,2877.21,STOP_LOSS
SUDEEPPHRM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-03,2026,OOS_2026,SIDEWAYS,75.0,2894.87,2847.05,2966.59,1.65,0.79,1.61,0.21,True,True,True,True,True,WIN,1.5,13,2.48,2.72,0.62,2026-07-22,2966.5908819126807,TARGET_1
SUDEEPPHRM,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-07-03,2026,OOS_2026,SIDEWAYS,75.0,2894.87,2847.05,2966.59,1.65,0.79,1.61,0.21,True,True,True,True,True,WIN,1.5,13,2.48,2.72,0.62,2026-07-22,2966.5908819126807,TARGET_1
SUDEEPPHRM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-10,2026,OOS_2026,BULL,75.0,2940.25,2892.93,3011.23,1.61,0.76,1.6,0.24,True,True,True,True,True,LOSS,-1.0,4,-1.61,0.52,1.35,2026-07-16,2892.9299088707085,STOP_LOSS
SUDEEPPHRM,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-07-10,2026,OOS_2026,BULL,91.0,2940.25,2769.91,3195.76,5.79,0.76,1.6,0.24,True,True,True,True,True,WIN,0.46,20,2.66,0.71,0.37,2026-08-07,3018.55605086241,TIMEOUT_20D
SUDEEPPHRM,CUP_HANDLE,TECHNICAL_SCANNER,2026-07-31,2026,OOS_2026,BULL,87.0,3020.36,2922.23,3167.55,3.25,0.94,1.57,0.06,True,True,True,True,True,LOSS,-1.0,13,-3.25,0.62,19.58,2026-08-18,2922.23,STOP_LOSS
SUDEEPPHRM,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-08-05,2026,OOS_2026,BULL,75.0,3055.92,3001.05,3138.23,1.8,0.77,1.46,0.23,True,True,True,True,True,LOSS,-1.0,6,-1.8,0.45,1.23,2026-08-13,3001.0514155510737,STOP_LOSS
SULA,BULL_PENNANT,TECHNICAL_SCANNER,2026-02-09,2026,OOS_2026,SIDEWAYS,91.0,190.28,178.86,207.41,6.0,0.91,2.67,0.09,True,True,True,True,True,LOSS,-1.0,3,-6.0,0.37,1.09,2026-02-11,178.86,STOP_LOSS
SULA,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-03-18,2026,OOS_2026,BEAR,89.0,157.65,148.19,171.85,6.0,0.82,1.79,0.18,True,True,True,True,True,LOSS,-1.0,3,-6.0,0.0,1.84,2026-03-22,148.19,STOP_LOSS
SULA,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-04-01,2026,OOS_2026,BEAR,89.0,153.45,144.24,167.26,6.0,0.89,1.41,0.11,True,True,True,True,True,WIN,1.5,8,9.0,1.89,0.67,2026-04-14,167.26,TARGET_1
SULA,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-04-01,2026,OOS_2026,BEAR,75.0,153.45,145.33,165.63,5.29,0.89,1.41,0.11,True,True,True,True,True,WIN,1.5,8,7.94,2.14,0.76,2026-04-14,165.62742915569908,TARGET_1
SULA,CUP_HANDLE,TECHNICAL_SCANNER,2026-05-07,2026,OOS_2026,BULL,90.0,174.08,165.17,187.44,5.12,0.76,2.42,0.24,True,True,True,True,True,LOSS,-1.0,3,-5.12,0.8,1.25,2026-05-11,165.17,STOP_LOSS
SULA,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,174.08,167.99,183.2,3.5,0.76,2.42,0.24,True,True,True,True,True,LOSS,-1.0,3,-3.5,1.17,1.83,2026-05-11,167.9908296547719,STOP_LOSS
SUMICHEM,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-02-09,2026,OOS_2026,BEAR,75.0,420.94,406.14,443.13,3.52,0.83,2.69,0.17,True,True,True,True,True,LOSS,-1.0,4,-3.52,1.43,1.21,2026-02-12,406.1382723793055,STOP_LOSS
SUMICHEM,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-02-09,2026,OOS_2026,BEAR,91.0,420.94,395.68,458.82,6.0,0.83,2.69,0.17,True,True,True,True,True,LOSS,-1.0,12,-6.0,0.84,1.03,2026-02-24,395.68,STOP_LOSS
SUMICHEM,BULL_FLAG,EXTENDED_LIBRARY,2026-04-20,2026,OOS_2026,BULL,75.0,445.18,430.37,467.39,3.33,0.91,1.47,0.09,True,True,True,True,True,LOSS,-1.0,6,-3.33,0.51,1.2,2026-04-27,430.3685341200372,STOP_LOSS
SUMICHEM,BULL_FLAG,TECHNICAL_SCANNER,2026-04-20,2026,OOS_2026,BULL,88.0,445.18,418.47,485.24,6.0,0.91,1.47,0.09,True,True,True,True,True,LOSS,-1.0,8,-6.0,0.28,1.13,2026-04-29,418.47,STOP_LOSS
SUMICHEM,CUP_HANDLE,TECHNICAL_SCANNER,2026-05-04,2026,OOS_2026,BULL,93.0,447.92,421.04,488.24,6.0,0.85,2.55,0.15,True,True,True,True,True,WIN,1.5,2,9.0,1.93,0.12,2026-05-05,488.24,TARGET_1
SUMICHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-04,2026,OOS_2026,BULL,75.0,447.92,431.95,471.87,3.57,0.85,2.55,0.15,True,True,True,True,True,WIN,1.5,1,5.35,1.95,0.2,2026-05-04,471.87340144799674,TARGET_1
SUMICHEM,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-05-05,2026,OOS_2026,BULL,75.0,475.8,449.89,514.67,5.45,0.91,4.95,0.09,True,True,True,True,True,LOSS,-1.0,5,-5.45,1.45,1.36,2026-05-11,449.8892100328386,STOP_LOSS
SUMICHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-19,2026,OOS_2026,BULL,75.0,467.77,449.22,495.59,3.97,0.76,1.62,0.24,True,True,True,True,True,WIN,1.5,6,5.95,1.74,0.55,2026-05-26,495.59407431201737,TARGET_1
SUMICHEM,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-05-19,2026,OOS_2026,BULL,91.0,467.77,439.71,509.87,6.0,0.76,1.62,0.24,True,True,True,True,True,WIN,0.15,20,0.93,1.46,0.87,2026-06-15,472.11187744140625,TIMEOUT_20D
SUMICHEM,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-05-25,2026,OOS_2026,BULL,89.0,477.5,448.85,520.47,6.0,0.76,1.69,0.24,True,True,True,True,True,LOSS,-1.0,13,-6.0,1.09,1.19,2026-06-10,448.85,STOP_LOSS
SUMICHEM,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-06-24,2026,OOS_2026,BEAR,75.0,444.98,429.27,468.54,3.53,0.9,4.06,0.1,True,True,True,True,True,LOSS,-1.0,3,-3.53,0.18,1.91,2026-06-28,429.26911035021624,STOP_LOSS
SUMICHEM,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-06-24,2026,OOS_2026,BEAR,75.0,444.98,429.27,468.54,3.53,0.9,4.06,0.1,True,True,True,True,True,LOSS,-1.0,3,-3.53,0.18,1.91,2026-06-28,429.26911035021624,STOP_LOSS
SUMICHEM,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-07-03,2026,OOS_2026,SIDEWAYS,75.0,501.09,482.42,529.1,3.73,0.89,15.83,0.11,True,True,True,True,True,LOSS,-1.0,1,-3.73,0.27,1.12,2026-07-05,482.4192407336077,STOP_LOSS
SUMICHEM,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2026-08-10,2026,OOS_2026,BULL,75.0,561.25,540.56,592.28,3.69,0.82,2.9,0.18,True,True,True,True,True,LOSS,-1.0,3,-3.69,0.37,1.02,2026-08-12,540.5645651138791,STOP_LOSS
SUMICHEM,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-08-10,2026,OOS_2026,BULL,75.0,561.25,540.56,592.28,3.69,0.82,2.9,0.18,True,True,True,True,True,LOSS,-1.0,3,-3.69,0.37,1.02,2026-08-12,540.5645651138791,STOP_LOSS
SUNDARMFIN,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2025-12-05,2025,VAL_2025,BULL,92.0,4808.37,4519.86,5241.13,6.0,0.91,2.81,0.09,True,True,True,True,True,WIN,1.5,15,9.0,1.5,0.72,2025-12-28,5241.13,TARGET_1
SUNDARMFIN,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-12-05,2025,VAL_2025,BULL,75.0,4808.37,4688.13,4988.71,2.5,0.91,2.81,0.09,True,True,True,True,True,LOSS,-1.0,1,-2.5,0.0,1.43,2025-12-07,4688.134215469728,STOP_LOSS
SUNDARMFIN,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-12-29,2025,VAL_2025,BULL,75.0,5216.08,5009.53,5525.91,3.96,0.85,2.01,0.15,True,True,True,True,True,LOSS,-1.0,1,-3.96,0.06,1.21,2025-12-29,5009.525759264925,STOP_LOSS
SUNDARMFIN,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-12-29,2025,VAL_2025,BULL,75.0,5216.08,5009.53,5525.91,3.96,0.85,2.01,0.15,True,True,True,True,True,LOSS,-1.0,1,-3.96,0.06,1.21,2025-12-29,5009.525759264925,STOP_LOSS
SUNDARMFIN,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-16,2026,OOS_2026,SIDEWAYS,75.0,5040.64,4905.99,5242.61,2.67,0.8,2.57,0.2,True,True,True,True,True,LOSS,-1.0,3,-2.67,1.2,1.05,2026-01-20,4905.988326986609,STOP_LOSS
SUNDARMFIN,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-01-16,2026,OOS_2026,SIDEWAYS,91.0,5040.64,4840.77,5340.44,3.97,0.8,2.57,0.2,True,True,True,True,True,WIN,1.5,10,5.95,1.58,0.78,2026-02-01,5340.44,TARGET_1
