event_id,session_date,symbol,regime,rvol_5m,clv_5m,oi_change_5m,max_mfe,s1_r,s2_r,s3_r,s4_r,s5_r
EVT_SC_014003,2024-05-15,HAL,BULL,3.85,0.784,0.58,2.81,0.0,1.124,0.0,1.85,0.0
EVT_SC_014004,2024-05-15,SBIN,BULL,5.37,0.606,1.01,1.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_014005,2024-05-16,CIPLA,BULL,2.68,0.543,-1.94,3.89,2.917,0.0,0.0,0.0,0.0
EVT_SC_014006,2024-05-16,COFORGE,BULL,2.08,0.401,-2.41,4.64,3.2,0.0,2.892,0.0,0.0
EVT_SC_014007,2024-05-16,DIXON,BULL,1.2,0.459,-0.79,1.44,0.0,0.0,0.0,0.0,0.0
EVT_SC_014008,2024-05-16,PERSISTENT,BULL,2.47,0.264,0.43,1.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_014009,2024-05-16,NTPC,BULL,4.23,0.8,0.67,1.1,0.0,0.0,0.0,0.0,0.0
EVT_SC_014010,2024-05-16,HINDUNILVR,BULL,4.59,0.284,1.17,0.66,0.0,0.0,0.0,0.0,0.0
EVT_SC_014011,2024-05-16,ICICIBANK,BULL,3.16,0.479,1.15,1.39,0.0,0.0,0.0,0.0,0.0
EVT_SC_014012,2024-05-16,VEDL,BULL,3.79,0.51,0.36,3.54,0.0,0.0,0.0,0.0,0.0
EVT_SC_014013,2024-05-16,HDFCBANK,BULL,0.81,0.859,-1.54,1.13,0.0,0.0,0.0,0.0,0.0
EVT_SC_014014,2024-05-16,TITAN,BULL,1.03,0.318,0.6,0.54,0.0,0.0,0.0,0.0,0.0
EVT_SC_014015,2024-05-16,RELIANCE,BULL,2.92,0.48,0.66,1.25,0.0,0.0,0.0,0.0,0.0
EVT_SC_014016,2024-05-16,LTIM,BULL,4.23,0.874,0.36,1.62,0.0,-1.0,0.0,0.0,0.0
EVT_SC_014017,2024-05-16,ITC,BULL,2.08,0.897,0.52,1.07,0.0,0.0,0.0,0.0,0.0
EVT_SC_014018,2024-05-16,VBL,BULL,3.61,0.286,0.91,1.18,0.0,0.0,0.0,0.0,0.0
EVT_SC_014019,2024-05-16,TCS,BULL,1.07,0.466,0.53,1.22,0.0,0.0,0.0,0.0,0.0
EVT_SC_014020,2024-05-16,ADANIENT,BULL,4.45,0.84,0.1,0.88,0.0,-1.0,0.0,0.0,0.0
EVT_SC_014021,2024-05-16,ADANIPORTS,BULL,2.76,0.888,-0.81,3.65,2.737,0.0,2.595,1.85,0.0
EVT_SC_014022,2024-05-16,POWERGRID,BULL,1.87,0.221,-2.4,1.18,-0.97,0.0,0.0,0.0,0.0
EVT_SC_014023,2024-05-16,TRENT,BULL,2.12,0.969,-0.18,0.71,0.0,0.0,0.0,0.0,0.0
EVT_SC_014024,2024-05-16,NESTLEIND,BULL,3.69,0.943,-1.19,7.23,3.2,4.67,4.858,4.254,5.003
EVT_SC_014025,2024-05-17,ICICIBANK,NEUTRAL,4.45,0.772,-0.83,3.0,2.25,2.64,0.0,1.85,0.0
EVT_SC_014026,2024-05-17,TECHM,NEUTRAL,5.33,0.771,-0.51,0.76,0.0,0.0,0.0,0.0,0.0
EVT_SC_014027,2024-05-17,MARUTI,NEUTRAL,5.25,0.75,-1.55,2.71,2.032,1.084,0.0,1.85,0.0
EVT_SC_014028,2024-05-17,TATASTEEL,NEUTRAL,3.57,0.748,-0.57,3.22,2.415,2.746,0.0,1.85,0.0
EVT_SC_014029,2024-05-17,ONGC,NEUTRAL,4.44,0.472,-0.61,5.04,3.2,0.0,0.0,0.0,0.0
EVT_SC_014030,2024-05-17,LTIM,NEUTRAL,1.77,0.889,0.89,1.15,0.0,0.0,0.0,0.0,0.0
EVT_SC_014031,2024-05-17,DIXON,NEUTRAL,3.2,0.424,1.1,4.66,0.0,0.0,0.0,0.0,0.0
EVT_SC_014032,2024-05-17,BRITANNIA,NEUTRAL,4.3,0.26,0.32,2.61,0.0,0.0,0.0,0.0,0.0
EVT_SC_014033,2024-05-17,GODREJPROP,NEUTRAL,3.02,0.757,-1.96,2.77,2.078,1.108,0.0,1.85,0.0
EVT_SC_014034,2024-05-17,TITAN,NEUTRAL,3.58,0.562,-0.51,2.62,1.965,0.0,0.0,0.0,0.0
EVT_SC_014035,2024-05-17,SIEMENS,NEUTRAL,3.26,0.643,-2.42,0.48,0.0,0.0,0.0,0.0,0.0
EVT_SC_014036,2024-05-17,SBIN,NEUTRAL,1.82,0.839,-1.71,0.5,-1.02,0.0,0.0,0.0,0.0
EVT_SC_014037,2024-05-17,COFORGE,NEUTRAL,5.1,0.818,-0.06,1.71,0.0,0.0,0.0,0.0,0.0
EVT_SC_014038,2024-05-17,VBL,NEUTRAL,1.09,0.645,-0.24,1.62,0.0,0.0,0.0,0.0,0.0
EVT_SC_014039,2024-05-17,PERSISTENT,NEUTRAL,3.31,0.412,-0.04,1.1,0.0,0.0,0.0,0.0,0.0
EVT_SC_014040,2024-05-17,HINDUNILVR,NEUTRAL,1.62,0.256,-2.06,1.03,-0.99,0.0,0.0,0.0,0.0
EVT_SC_014041,2024-05-17,CHOLAFIN,NEUTRAL,1.54,0.426,-1.94,0.48,-0.91,0.0,0.0,0.0,0.0
EVT_SC_014042,2024-05-17,POLYCAB,NEUTRAL,1.2,0.81,-0.06,1.37,0.0,0.0,0.0,0.0,0.0
EVT_SC_014043,2024-05-17,RELIANCE,NEUTRAL,1.41,0.552,0.57,1.6,0.0,0.0,0.0,0.0,0.0
EVT_SC_014044,2024-05-17,DRREDDY,NEUTRAL,3.19,0.87,-0.44,1.01,0.0,0.0,0.0,0.0,0.0
EVT_SC_014045,2024-05-17,CIPLA,NEUTRAL,2.08,0.969,-1.0,2.68,2.01,0.0,0.938,0.0,0.0
EVT_SC_014046,2024-05-17,HAL,NEUTRAL,0.87,0.437,0.76,1.09,0.0,0.0,0.0,0.0,0.0
EVT_SC_014047,2024-05-17,VEDL,NEUTRAL,3.65,0.903,-0.01,4.73,0.0,3.47,0.0,1.85,0.0
EVT_SC_014048,2024-05-17,BAJFINANCE,NEUTRAL,4.45,0.764,0.62,4.74,0.0,3.475,0.0,1.85,0.0
EVT_SC_014049,2024-05-17,NESTLEIND,NEUTRAL,5.07,0.779,-0.87,8.91,3.2,5.477,5.429,0.0,0.0
EVT_SC_014050,2024-05-17,HDFCBANK,NEUTRAL,4.85,0.556,-0.35,5.06,0.0,0.0,0.0,0.0,0.0
EVT_SC_014051,2024-05-17,JSWSTEEL,NEUTRAL,4.26,0.47,-0.5,4.19,3.143,0.0,0.0,0.0,0.0
EVT_SC_014052,2024-05-17,TRENT,NEUTRAL,2.62,0.248,0.76,4.85,0.0,0.0,0.0,0.0,0.0
EVT_SC_014053,2024-05-17,INFY,NEUTRAL,3.71,0.844,0.92,3.63,0.0,2.942,2.589,1.85,0.0
EVT_SC_014054,2024-05-20,POWERGRID,BULL,4.43,0.834,0.08,0.98,0.0,0.0,0.0,0.0,0.0
EVT_SC_014055,2024-05-20,ADANIPORTS,BULL,5.3,0.945,0.28,3.13,0.0,2.702,2.439,1.85,0.0
EVT_SC_014056,2024-05-20,BEL,BULL,3.55,0.923,0.28,0.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_014057,2024-05-20,JSWSTEEL,BULL,3.52,0.459,-1.47,3.02,2.265,0.0,0.0,0.0,0.0
EVT_SC_014058,2024-05-20,HDFCBANK,BULL,4.84,0.455,-1.77,3.21,2.407,0.0,0.0,0.0,0.0
EVT_SC_014059,2024-05-20,COALINDIA,BULL,5.19,0.562,-0.85,4.9,3.2,0.0,2.97,0.0,0.0
EVT_SC_014060,2024-05-20,NTPC,BULL,3.27,0.438,-1.55,1.1,-0.9,0.0,0.0,0.0,0.0
EVT_SC_014061,2024-05-20,CIPLA,BULL,4.0,0.375,-1.22,1.5,-0.99,0.0,0.0,0.0,0.0
EVT_SC_014062,2024-05-20,HINDUNILVR,BULL,1.87,0.868,0.96,1.03,0.0,0.0,0.0,0.0,0.0
EVT_SC_014063,2024-05-20,TATASTEEL,BULL,1.62,0.761,-1.44,1.79,-1.03,0.0,0.0,0.0,0.0
EVT_SC_014064,2024-05-20,SIEMENS,BULL,3.56,0.558,-1.94,3.23,2.422,0.0,0.0,0.0,0.0
EVT_SC_014065,2024-05-20,VBL,BULL,1.6,0.231,-1.59,0.97,-0.92,0.0,0.0,0.0,0.0
EVT_SC_014066,2024-05-20,TRENT,BULL,5.37,0.61,-1.76,3.54,2.655,0.0,0.0,0.0,0.0
EVT_SC_014067,2024-05-20,LTIM,BULL,3.44,0.842,-0.88,1.08,0.0,0.0,0.0,0.0,0.0
EVT_SC_014068,2024-05-20,ITC,BULL,4.29,0.948,-0.33,1.79,0.0,0.0,0.0,0.0,0.0
EVT_SC_014069,2024-05-20,DRREDDY,BULL,1.44,0.442,-1.25,1.4,0.42,0.0,0.0,0.0,0.0
EVT_SC_014070,2024-05-20,TITAN,BULL,2.02,0.903,-2.04,3.75,2.812,0.0,0.0,0.0,0.0
EVT_SC_014071,2024-05-20,HINDALCO,BULL,3.41,0.742,0.41,3.51,0.0,2.885,0.0,1.85,0.0
EVT_SC_014072,2024-05-20,TATAMOTORS,BULL,2.9,0.636,-0.03,2.72,0.0,0.0,0.0,0.0,0.0
EVT_SC_014073,2024-05-20,SBIN,BULL,4.79,0.552,-1.57,4.86,3.2,0.0,2.958,0.0,0.0
EVT_SC_014074,2024-05-21,GODREJPROP,BULL,4.76,0.927,1.05,3.09,0.0,2.683,0.0,0.0,0.0
EVT_SC_014075,2024-05-21,SIEMENS,BULL,1.77,0.541,-1.3,1.39,0.417,0.0,0.0,0.0,0.0
EVT_SC_014076,2024-05-21,DRREDDY,BULL,4.38,0.341,-1.37,0.85,0.0,0.0,0.0,0.0,0.0
EVT_SC_014077,2024-05-21,M&M,BULL,3.65,0.924,-1.29,3.7,2.775,2.976,0.0,1.85,0.0
EVT_SC_014078,2024-05-21,NTPC,BULL,4.89,0.809,0.76,3.51,0.0,2.885,0.0,1.85,0.0
EVT_SC_014079,2024-05-21,BEL,BULL,4.79,0.523,0.12,3.09,0.0,0.0,0.0,0.0,0.0
EVT_SC_014080,2024-05-21,ITC,BULL,1.47,0.225,-2.3,0.74,-1.02,0.0,0.0,0.0,0.0
EVT_SC_014081,2024-05-21,CIPLA,BULL,4.3,0.404,0.62,1.75,0.0,0.0,0.0,0.0,0.0
EVT_SC_014082,2024-05-21,DLF,BULL,2.51,0.682,-2.1,4.55,3.2,0.0,2.865,0.0,0.0
EVT_SC_014083,2024-05-21,JSWSTEEL,BULL,1.0,0.285,0.92,1.09,0.0,0.0,0.0,0.0,0.0
EVT_SC_014084,2024-05-21,RELIANCE,BULL,4.31,0.82,-0.38,1.76,0.0,-1.0,0.0,0.0,0.0
EVT_SC_014085,2024-05-21,SBIN,BULL,1.31,0.371,0.63,0.98,0.0,0.0,0.0,0.0,0.0
EVT_SC_014086,2024-05-21,COALINDIA,BULL,2.95,0.675,-0.53,1.41,0.0,0.0,0.0,0.0,0.0
EVT_SC_014087,2024-05-21,VBL,BULL,4.99,0.604,0.22,4.55,0.0,0.0,0.0,0.0,0.0
EVT_SC_014088,2024-05-21,SUNPHARMA,BULL,1.93,0.213,-0.02,1.55,0.0,0.0,0.0,0.0,0.0
EVT_SC_014089,2024-05-21,ICICIBANK,BULL,4.73,0.908,-1.38,0.41,0.123,0.164,0.0,0.0,0.0
EVT_SC_014090,2024-05-21,BHARTIARTL,BULL,3.81,0.793,-1.59,0.58,0.0,0.0,0.0,0.0,0.0
EVT_SC_014091,2024-05-21,LTIM,BULL,4.54,0.368,-1.58,0.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_014092,2024-05-21,TRENT,BULL,2.61,0.447,-0.86,0.89,0.0,0.0,0.0,0.0,0.0
EVT_SC_014093,2024-05-21,HINDUNILVR,BULL,2.18,0.566,-2.0,4.9,3.2,0.0,0.0,0.0,0.0
EVT_SC_014094,2024-05-21,TECHM,BULL,3.82,0.459,1.16,3.85,0.0,0.0,0.0,0.0,0.0
EVT_SC_014095,2024-05-21,HINDALCO,BULL,1.63,0.209,-2.07,1.68,0.0,0.0,0.0,0.0,0.0
EVT_SC_014096,2024-05-21,NESTLEIND,BULL,1.65,0.344,-1.55,1.06,-0.91,0.0,0.0,0.0,0.0
EVT_SC_014097,2024-05-21,BAJFINANCE,BULL,4.37,0.479,0.58,3.12,0.0,0.0,0.0,0.0,0.0
EVT_SC_014098,2024-05-21,TATASTEEL,BULL,2.66,0.274,-2.46,1.73,-0.9,0.0,0.0,0.0,0.0
EVT_SC_014099,2024-05-21,ADANIPORTS,BULL,1.49,0.434,-1.3,1.22,-1.02,0.0,0.0,0.0,0.0
EVT_SC_014100,2024-05-22,BAJFINANCE,NEUTRAL,4.59,0.855,0.58,2.74,0.0,1.096,0.0,1.85,0.0
EVT_SC_014101,2024-05-22,NTPC,NEUTRAL,5.46,0.638,0.82,4.68,0.0,0.0,0.0,0.0,0.0
EVT_SC_014102,2024-05-22,TRENT,NEUTRAL,1.62,0.643,-0.27,1.12,0.0,0.0,0.0,0.0,0.0
EVT_SC_014103,2024-05-22,DRREDDY,NEUTRAL,1.97,0.941,1.17,0.93,0.0,0.0,0.0,0.0,0.0
EVT_SC_014104,2024-05-22,ICICIBANK,NEUTRAL,0.97,0.972,-0.78,0.88,0.0,0.0,0.0,0.0,0.0
EVT_SC_014105,2024-05-22,BRITANNIA,NEUTRAL,4.61,0.727,-2.02,1.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_014106,2024-05-22,ONGC,NEUTRAL,2.04,0.775,0.61,4.26,0.0,0.0,0.0,0.0,0.0
EVT_SC_014107,2024-05-22,TCS,NEUTRAL,2.66,0.819,0.37,4.23,0.0,0.0,0.0,1.85,0.0
EVT_SC_014108,2024-05-22,JSWSTEEL,NEUTRAL,4.32,0.403,-2.19,1.75,-0.99,0.0,0.0,0.0,0.0
EVT_SC_014109,2024-05-22,TITAN,NEUTRAL,2.76,0.361,-0.83,4.06,3.045,0.0,0.0,0.0,0.0
EVT_SC_014110,2024-05-22,DLF,NEUTRAL,1.83,0.449,1.0,1.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_014111,2024-05-22,M&M,NEUTRAL,2.7,0.587,-0.49,4.17,0.0,0.0,0.0,0.0,0.0
EVT_SC_014112,2024-05-22,COALINDIA,NEUTRAL,1.11,0.632,-2.5,1.02,0.0,0.0,0.0,0.0,0.0
EVT_SC_014113,2024-05-22,HAL,NEUTRAL,1.64,0.736,-0.58,0.68,0.0,0.0,0.0,0.0,0.0
EVT_SC_014114,2024-05-22,ITC,NEUTRAL,0.88,0.227,0.75,1.03,0.0,0.0,0.0,0.0,0.0
EVT_SC_014115,2024-05-22,HINDALCO,NEUTRAL,3.51,0.609,-2.28,0.75,-0.99,0.0,0.0,0.0,0.0
EVT_SC_014116,2024-05-22,MARUTI,NEUTRAL,4.46,0.582,1.12,4.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_014117,2024-05-22,VEDL,NEUTRAL,2.13,0.861,0.91,1.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_014118,2024-05-22,PERSISTENT,NEUTRAL,3.41,0.949,-0.13,4.22,0.0,3.226,0.0,1.85,0.0
EVT_SC_014119,2024-05-22,COFORGE,NEUTRAL,2.14,0.617,-0.46,4.79,0.0,0.0,2.937,0.0,0.0
EVT_SC_014120,2024-05-22,DIXON,NEUTRAL,4.44,0.356,-1.77,3.4,2.55,0.0,0.0,0.0,0.0
EVT_SC_014121,2024-05-22,LTIM,NEUTRAL,5.22,0.328,1.2,2.84,0.0,0.0,0.0,0.0,0.0
EVT_SC_014122,2024-05-22,POLYCAB,NEUTRAL,4.48,0.65,-2.31,3.55,2.662,2.904,0.0,0.0,0.0
EVT_SC_014123,2024-05-22,ADANIENT,NEUTRAL,4.56,0.585,0.45,1.74,0.0,0.0,0.0,0.0,0.0
EVT_SC_014124,2024-05-22,SIEMENS,NEUTRAL,5.35,0.744,-0.44,4.69,0.0,3.451,2.907,0.0,0.0
EVT_SC_014125,2024-05-22,HINDUNILVR,NEUTRAL,1.17,0.661,-1.83,0.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_014126,2024-05-22,VBL,NEUTRAL,5.08,0.888,-1.52,13.97,0.0,0.0,0.0,0.0,0.0
EVT_SC_014127,2024-05-23,TITAN,NEUTRAL,3.02,0.329,-0.63,0.53,0.0,0.0,0.0,0.0,0.0
EVT_SC_014128,2024-05-23,DLF,NEUTRAL,4.37,0.638,0.06,3.25,0.0,0.0,0.0,0.0,0.0
EVT_SC_014129,2024-05-23,VBL,NEUTRAL,4.18,0.686,-1.86,3.03,2.272,2.654,0.0,0.0,0.0
EVT_SC_014130,2024-05-23,PERSISTENT,NEUTRAL,3.34,0.836,-0.72,2.58,1.935,1.032,0.0,0.0,0.0
EVT_SC_014131,2024-05-23,ONGC,NEUTRAL,1.66,0.871,-0.85,0.83,-0.94,0.0,0.0,0.0,0.0
EVT_SC_014132,2024-05-23,COALINDIA,NEUTRAL,3.95,0.225,0.94,0.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_014133,2024-05-23,POLYCAB,NEUTRAL,2.39,0.384,-1.63,2.87,2.152,0.0,1.004,0.0,0.0
EVT_SC_014134,2024-05-23,BHARTIARTL,NEUTRAL,1.31,0.526,-1.35,0.82,0.0,0.0,0.0,0.0,0.0
EVT_SC_014135,2024-05-23,NTPC,NEUTRAL,3.33,0.923,-1.72,4.11,3.083,3.173,0.0,1.85,0.0
EVT_SC_014136,2024-05-23,CHOLAFIN,NEUTRAL,1.84,0.57,-2.21,1.31,0.393,0.0,0.0,0.0,0.0
EVT_SC_014137,2024-05-23,M&M,NEUTRAL,0.93,0.498,-0.85,1.38,0.0,0.0,0.0,0.0,0.0
EVT_SC_014138,2024-05-23,LTIM,NEUTRAL,2.64,0.806,1.17,0.51,0.0,0.0,0.0,0.0,0.0
EVT_SC_014139,2024-05-23,NESTLEIND,NEUTRAL,1.52,0.921,-0.97,0.66,0.0,0.0,0.0,0.0,0.0
EVT_SC_014140,2024-05-23,ICICIBANK,NEUTRAL,3.45,0.598,-1.75,1.45,0.0,0.0,0.0,0.0,0.0
EVT_SC_014141,2024-05-23,BAJFINANCE,NEUTRAL,4.58,0.56,-1.07,4.23,3.173,0.0,0.0,0.0,0.0
EVT_SC_014142,2024-05-23,ABB,NEUTRAL,2.27,0.362,-0.68,3.53,2.647,0.0,0.0,0.0,0.0
EVT_SC_014143,2024-05-23,POWERGRID,NEUTRAL,4.93,0.732,0.55,1.74,0.0,0.0,0.0,0.0,0.0
EVT_SC_014144,2024-05-23,GODREJPROP,NEUTRAL,0.95,0.301,-2.49,0.64,0.0,0.0,0.0,0.0,0.0
EVT_SC_014145,2024-05-23,SIEMENS,NEUTRAL,5.32,0.839,-1.89,3.75,2.812,3.0,0.0,0.0,0.0
EVT_SC_014146,2024-05-23,TATAMOTORS,NEUTRAL,4.09,0.92,-1.1,4.89,3.2,3.547,0.0,0.0,0.0
EVT_SC_014147,2024-05-23,TCS,NEUTRAL,1.13,0.782,-0.17,0.8,0.0,0.0,0.0,0.0,0.0
EVT_SC_014148,2024-05-23,SBIN,NEUTRAL,5.34,0.559,0.69,4.14,0.0,0.0,0.0,0.0,0.0
EVT_SC_014149,2024-05-23,TECHM,NEUTRAL,5.4,0.523,-1.17,1.22,0.366,0.0,0.0,0.0,0.0
EVT_SC_014150,2024-05-24,NTPC,BULL,1.0,0.682,0.84,0.93,0.0,0.0,0.0,0.0,0.0
EVT_SC_014151,2024-05-24,LTIM,BULL,2.88,0.532,1.14,0.86,0.0,0.0,0.0,0.0,0.0
EVT_SC_014152,2024-05-24,ITC,BULL,4.07,0.888,-1.05,4.74,3.2,3.475,0.0,0.0,0.0
EVT_SC_014153,2024-05-24,TATAMOTORS,BULL,1.63,0.713,-2.41,1.77,-0.93,0.0,0.0,0.0,0.0
EVT_SC_014154,2024-05-24,ADANIENT,BULL,3.34,0.865,-0.59,1.28,0.0,0.0,0.0,0.0,0.0
EVT_SC_014155,2024-05-24,RELIANCE,BULL,1.69,0.554,-1.53,1.16,-0.98,0.0,0.0,0.0,0.0
EVT_SC_014156,2024-05-24,PERSISTENT,BULL,4.31,0.786,-0.88,0.44,-1.0,-1.0,0.0,0.0,0.0
EVT_SC_014157,2024-05-24,CIPLA,BULL,2.63,0.562,0.81,1.55,0.0,0.0,0.0,0.0,0.0
EVT_SC_014158,2024-05-24,VEDL,BULL,2.34,0.306,-2.39,0.55,0.0,0.0,0.0,0.0,0.0
EVT_SC_014159,2024-05-24,JSWSTEEL,BULL,4.79,0.236,0.67,1.58,0.0,0.0,0.0,0.0,0.0
EVT_SC_014160,2024-05-24,TITAN,BULL,4.45,0.506,1.06,3.58,0.0,0.0,0.0,0.0,0.0
EVT_SC_014161,2024-05-24,CHOLAFIN,BULL,3.4,0.944,-2.05,0.65,0.0,0.0,0.0,0.0,0.0
EVT_SC_014162,2024-05-24,ONGC,BULL,0.93,0.359,0.79,0.63,0.0,0.0,0.0,0.0,0.0
EVT_SC_014163,2024-05-24,DLF,BULL,2.78,0.557,-1.01,4.6,3.2,0.0,0.0,0.0,0.0
EVT_SC_014164,2024-05-24,ABB,BULL,3.31,0.759,0.03,3.67,0.0,2.962,2.601,1.85,0.0
EVT_SC_014165,2024-05-24,SUNPHARMA,BULL,2.97,0.948,-0.06,1.55,0.0,0.0,0.0,0.0,0.0
EVT_SC_014166,2024-05-24,TATASTEEL,BULL,4.19,0.703,-0.17,1.35,0.0,-1.0,0.0,0.0,0.0
EVT_SC_014167,2024-05-24,TRENT,BULL,4.53,0.659,-0.96,0.66,0.0,0.0,0.0,0.0,0.0
EVT_SC_014168,2024-05-24,POWERGRID,BULL,3.4,0.958,-1.55,3.47,2.603,2.866,0.0,1.85,0.0
EVT_SC_014169,2024-05-24,NESTLEIND,BULL,4.72,0.292,-0.73,1.68,0.0,0.0,0.0,0.0,0.0
EVT_SC_014170,2024-05-24,BEL,BULL,2.96,0.539,0.81,3.84,0.0,0.0,0.0,0.0,0.0
EVT_SC_014171,2024-05-24,SBIN,BULL,1.64,0.895,-1.92,1.56,0.0,0.0,0.0,0.0,0.0
EVT_SC_014172,2024-05-24,ICICIBANK,BULL,4.46,0.774,-1.26,0.42,0.0,0.0,0.0,0.0,0.0
EVT_SC_014173,2024-05-24,TCS,BULL,3.69,0.693,-0.13,1.34,0.0,-1.0,0.0,0.0,0.0
EVT_SC_014174,2024-05-24,DIXON,BULL,3.28,0.819,0.42,1.49,0.0,0.0,0.0,0.0,0.0
EVT_SC_014175,2024-05-24,HDFCBANK,BULL,3.58,0.792,-2.17,4.64,3.2,3.427,0.0,1.85,0.0
EVT_SC_014176,2024-05-24,HINDUNILVR,BULL,5.43,0.725,0.48,0.58,0.0,0.0,0.0,0.0,0.0
EVT_SC_014177,2024-05-24,INFY,BULL,4.84,0.725,1.13,4.92,0.0,3.562,0.0,1.85,0.0
EVT_SC_014178,2024-05-24,BAJFINANCE,BULL,2.4,0.633,-1.51,2.53,1.897,0.0,0.0,0.0,0.0
EVT_SC_014179,2024-05-27,GODREJPROP,NEUTRAL,4.96,0.796,-0.28,1.1,0.0,-1.0,0.0,0.0,0.0
EVT_SC_014180,2024-05-27,HINDALCO,NEUTRAL,1.07,0.34,-1.19,1.8,0.0,0.0,0.0,0.0,0.0
EVT_SC_014181,2024-05-27,M&M,NEUTRAL,5.25,0.329,-1.96,0.62,0.186,0.0,0.0,0.0,0.0
EVT_SC_014182,2024-05-27,JSWSTEEL,NEUTRAL,3.16,0.794,-2.42,5.12,3.2,3.658,0.0,0.0,0.0
EVT_SC_014183,2024-05-27,BRITANNIA,NEUTRAL,1.96,0.386,0.19,0.56,0.0,0.0,0.0,0.0,0.0
EVT_SC_014184,2024-05-27,INFY,NEUTRAL,5.34,0.536,-2.33,4.32,3.2,0.0,0.0,0.0,0.0
EVT_SC_014185,2024-05-27,TCS,NEUTRAL,3.21,0.26,-1.44,2.89,2.167,0.0,0.0,0.0,0.0
EVT_SC_014186,2024-05-27,DIXON,NEUTRAL,5.5,0.287,0.74,4.5,0.0,0.0,0.0,0.0,0.0
EVT_SC_014187,2024-05-27,ONGC,NEUTRAL,2.58,0.805,-2.34,3.58,2.685,0.0,0.0,1.85,0.0
EVT_SC_014188,2024-05-27,VEDL,NEUTRAL,3.63,0.949,-0.99,1.34,0.0,0.0,0.0,0.0,0.0
EVT_SC_014189,2024-05-27,ADANIPORTS,NEUTRAL,2.59,0.398,-0.08,3.37,0.0,0.0,0.0,0.0,0.0
EVT_SC_014190,2024-05-27,NTPC,NEUTRAL,2.0,0.811,0.85,0.89,0.0,0.0,0.0,0.0,0.0
EVT_SC_014191,2024-05-27,MARUTI,NEUTRAL,2.42,0.681,0.66,0.4,0.0,0.0,0.0,0.0,0.0
EVT_SC_014192,2024-05-27,NESTLEIND,NEUTRAL,2.78,0.946,0.26,3.36,0.0,0.0,0.0,1.85,0.0
EVT_SC_014193,2024-05-27,HDFCBANK,NEUTRAL,4.23,0.967,-0.97,1.05,0.0,0.0,0.0,0.0,0.0
EVT_SC_014194,2024-05-27,SUNPHARMA,NEUTRAL,2.9,0.92,-1.5,1.13,0.0,0.0,0.0,0.0,0.0
EVT_SC_014195,2024-05-27,DLF,NEUTRAL,1.25,0.287,0.03,1.66,0.0,0.0,0.0,0.0,0.0
EVT_SC_014196,2024-05-27,CHOLAFIN,NEUTRAL,5.07,0.387,-1.01,1.46,0.0,0.0,0.0,0.0,0.0
EVT_SC_014197,2024-05-27,ITC,NEUTRAL,2.2,0.737,-0.06,4.64,0.0,0.0,0.0,0.0,0.0
EVT_SC_014198,2024-05-27,COFORGE,NEUTRAL,3.94,0.878,-0.74,4.88,3.2,3.542,0.0,1.85,0.0
EVT_SC_014199,2024-05-27,BEL,NEUTRAL,1.71,0.566,1.09,1.64,0.0,0.0,0.0,0.0,0.0
EVT_SC_014200,2024-05-28,TECHM,NEUTRAL,5.02,0.603,-2.42,0.75,0.0,0.0,0.0,0.0,0.0
EVT_SC_014201,2024-05-28,TATAMOTORS,NEUTRAL,4.32,0.46,-0.11,4.77,0.0,0.0,0.0,0.0,0.0
EVT_SC_014202,2024-05-28,HDFCBANK,NEUTRAL,2.75,0.956,-0.21,1.04,0.0,0.0,0.0,0.0,0.0
EVT_SC_014203,2024-05-28,M&M,NEUTRAL,4.54,0.842,-1.02,2.64,1.98,1.056,0.0,1.85,0.0
EVT_SC_014204,2024-05-28,HINDALCO,NEUTRAL,3.72,0.279,-1.47,0.56,0.0,0.0,0.0,0.0,0.0
EVT_SC_014205,2024-05-28,HINDUNILVR,NEUTRAL,3.51,0.487,-0.82,1.38,0.0,0.0,0.0,0.0,0.0
EVT_SC_014206,2024-05-28,JSWSTEEL,NEUTRAL,5.44,0.401,-1.12,4.25,3.188,0.0,0.0,0.0,0.0
EVT_SC_014207,2024-05-28,DIXON,NEUTRAL,3.42,0.808,-0.39,3.63,0.0,2.942,0.0,1.85,0.0
EVT_SC_014208,2024-05-28,COFORGE,NEUTRAL,3.01,0.206,-0.13,0.74,0.0,0.0,0.0,0.0,0.0
EVT_SC_014209,2024-05-28,TCS,NEUTRAL,2.64,0.8,-0.27,3.52,0.0,0.0,0.0,1.85,0.0
EVT_SC_014210,2024-05-28,DLF,NEUTRAL,4.63,0.892,-0.36,3.82,0.0,3.034,0.0,1.85,0.0
EVT_SC_014211,2024-05-28,CHOLAFIN,NEUTRAL,2.4,0.456,-1.14,0.78,0.0,0.0,0.0,0.0,0.0
EVT_SC_014212,2024-05-28,DRREDDY,NEUTRAL,2.29,0.487,-2.45,2.85,2.138,0.0,0.0,0.0,0.0
