event_id,sample_name,session_date,symbol,sector,regime,primary_archetype,confidence,v530_eligible,arch_a_alerts,arch_a_r,arch_b_alerts,arch_b_r,arch_c_alerts,arch_c_r,delta_b_vs_a_r,delta_c_vs_a_r
EVT_V6_0028898,HOLDOUT_FINAL,2025-11-06,ADANIPORTS,NIFTY_INFRA,NEUTRAL_BULL,LONG_BASE_ACCUMULATION,0.751,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028899,HOLDOUT_FINAL,2025-11-06,HINDUNILVR,NIFTY_FMCG,NEUTRAL_BULL,SQUEEZE_SHORT_COVERING,0.41,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028900,HOLDOUT_FINAL,2025-11-06,BEL,NIFTY_INFRA,NEUTRAL_BULL,PULLBACK_KEY_LEVEL,0.489,1,3,-0.312,1,0.08,3,-0.116,0.392,0.196
EVT_V6_0028901,HOLDOUT_FINAL,2025-11-06,LTIM,NIFTY_IT,NEUTRAL_BULL,VCP_COIL,0.363,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028902,HOLDOUT_FINAL,2025-11-07,NESTLEIND,NIFTY_FMCG,NEUTRAL_BEAR,PULLBACK_KEY_LEVEL,0.322,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028903,HOLDOUT_FINAL,2025-11-07,COFORGE,NIFTY_IT,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.463,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028904,HOLDOUT_FINAL,2025-11-07,TCS,NIFTY_IT,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.535,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028905,HOLDOUT_FINAL,2025-11-07,POLYCAB,NIFTY_INFRA,NEUTRAL_BEAR,CLEAN_MOMENTUM_BREAKOUT,0.409,1,3,2.231,0,0.0,3,1.707,-2.231,-0.524
EVT_V6_0028906,HOLDOUT_FINAL,2025-11-07,TITAN,NIFTY_CONSUMPTION,NEUTRAL_BEAR,VCP_COIL,0.443,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028907,HOLDOUT_FINAL,2025-11-07,DLF,NIFTY_REALTY,NEUTRAL_BEAR,CLEAN_MOMENTUM_BREAKOUT,0.307,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028908,HOLDOUT_FINAL,2025-11-07,BAJFINANCE,NIFTY_FIN_SERVICE,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.526,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028909,HOLDOUT_FINAL,2025-11-07,ADANIPORTS,NIFTY_INFRA,NEUTRAL_BEAR,PULLBACK_KEY_LEVEL,0.381,1,2,6.24,1,4.012,2,5.794,-2.228,-0.446
EVT_V6_0028910,HOLDOUT_FINAL,2025-11-07,PIDILITIND,NIFTY_CONSUMPTION,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.414,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028911,HOLDOUT_FINAL,2025-11-07,SUNPHARMA,NIFTY_PHARMA,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.556,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028912,HOLDOUT_FINAL,2025-11-07,HINDUNILVR,NIFTY_FMCG,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.62,1,2,-1.303,1,-0.648,2,-1.172,0.655,0.131
EVT_V6_0028913,HOLDOUT_FINAL,2025-11-07,HINDALCO,NIFTY_METAL,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.606,1,1,1.739,0,0.0,1,1.391,-1.739,-0.348
EVT_V6_0028914,HOLDOUT_FINAL,2025-11-07,ABB,NIFTY_INFRA,NEUTRAL_BEAR,VCP_COIL,0.423,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028915,HOLDOUT_FINAL,2025-11-07,ZOMATO,NIFTY_CONSUMPTION,NEUTRAL_BEAR,VCP_COIL,0.395,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028916,HOLDOUT_FINAL,2025-11-07,SWIGGY,NIFTY_CONSUMPTION,NEUTRAL_BEAR,VCP_COIL,0.412,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028917,HOLDOUT_FINAL,2025-11-07,ONGC,NIFTY_ENERGY,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.604,1,3,-2.28,1,-0.938,3,-1.903,1.342,0.377
EVT_V6_0028918,HOLDOUT_FINAL,2025-11-07,DRREDDY,NIFTY_PHARMA,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.669,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028919,HOLDOUT_FINAL,2025-11-07,MARUTI,NIFTY_AUTO,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.726,1,1,4.237,1,4.237,1,4.237,0.0,0.0
EVT_V6_0028920,HOLDOUT_FINAL,2025-11-07,PRESTIGE,NIFTY_REALTY,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.323,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028921,HOLDOUT_FINAL,2025-11-07,ICICIBANK,NIFTY_BANK,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.656,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028922,HOLDOUT_FINAL,2025-11-07,JIOFIN,NIFTY_FIN_SERVICE,NEUTRAL_BEAR,VCP_COIL,0.422,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028923,HOLDOUT_FINAL,2025-11-07,JSWSTEEL,NIFTY_METAL,NEUTRAL_BEAR,PULLBACK_KEY_LEVEL,0.521,1,1,3.921,1,3.921,1,3.921,0.0,0.0
EVT_V6_0028924,HOLDOUT_FINAL,2025-11-07,ASIANPAINT,NIFTY_CONSUMPTION,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.543,1,2,1.53,0,0.0,2,1.039,-1.53,-0.491
EVT_V6_0028925,HOLDOUT_FINAL,2025-11-07,NTPC,NIFTY_ENERGY,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.423,1,2,-0.365,0,0.0,2,-0.286,0.365,0.079
EVT_V6_0028926,HOLDOUT_FINAL,2025-11-07,POWERGRID,NIFTY_ENERGY,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.173,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028927,HOLDOUT_FINAL,2025-11-07,DMART,NIFTY_CONSUMPTION,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.581,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028928,HOLDOUT_FINAL,2025-11-07,HAL,NIFTY_INFRA,NEUTRAL_BEAR,CLEAN_MOMENTUM_BREAKOUT,0.371,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028929,HOLDOUT_FINAL,2025-11-07,TATASTEEL,NIFTY_METAL,NEUTRAL_BEAR,VCP_COIL,0.463,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028930,HOLDOUT_FINAL,2025-11-07,OBEROIRLTY,NIFTY_REALTY,NEUTRAL_BEAR,PULLBACK_KEY_LEVEL,0.363,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028931,HOLDOUT_FINAL,2025-11-07,LTIM,NIFTY_IT,NEUTRAL_BEAR,VCP_COIL,0.647,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028932,HOLDOUT_FINAL,2025-11-07,RELIANCE,NIFTY_ENERGY,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.521,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028933,HOLDOUT_FINAL,2025-11-07,GODREJPROP,NIFTY_REALTY,NEUTRAL_BEAR,PULLBACK_KEY_LEVEL,0.34,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028934,HOLDOUT_FINAL,2025-11-07,TECHM,NIFTY_IT,NEUTRAL_BEAR,SQUEEZE_SHORT_COVERING,0.585,1,4,0.311,1,-0.044,4,0.134,-0.355,-0.177
EVT_V6_0028935,HOLDOUT_FINAL,2025-11-07,CIPLA,NIFTY_PHARMA,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.741,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028936,HOLDOUT_FINAL,2025-11-07,TATAMOTORS,NIFTY_AUTO,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.536,1,1,4.79,1,4.79,1,4.79,0.0,0.0
EVT_V6_0028937,HOLDOUT_FINAL,2025-11-07,KALYANKJIL,NIFTY_CONSUMPTION,NEUTRAL_BEAR,VCP_COIL,0.461,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028938,HOLDOUT_FINAL,2025-11-07,DIXON,NIFTY_IT,NEUTRAL_BEAR,LONG_BASE_ACCUMULATION,0.498,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028939,HOLDOUT_FINAL,2025-11-10,DIXON,NIFTY_IT,CHOPPY_RANGE,VCP_COIL,0.453,1,2,4.711,1,2.956,2,4.36,-1.755,-0.351
EVT_V6_0028940,HOLDOUT_FINAL,2025-11-10,LTIM,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.673,1,2,6.452,1,4.524,2,6.066,-1.928,-0.386
EVT_V6_0028941,HOLDOUT_FINAL,2025-11-10,NTPC,NIFTY_ENERGY,CHOPPY_RANGE,VCP_COIL,0.626,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028942,HOLDOUT_FINAL,2025-11-10,ABB,NIFTY_INFRA,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.339,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028943,HOLDOUT_FINAL,2025-11-10,CHOLAFIN,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.334,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028944,HOLDOUT_FINAL,2025-11-10,GODREJPROP,NIFTY_REALTY,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.591,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028945,HOLDOUT_FINAL,2025-11-10,M&M,NIFTY_AUTO,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.495,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028946,HOLDOUT_FINAL,2025-11-10,TATASTEEL,NIFTY_METAL,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.401,1,1,0.358,1,0.358,1,0.358,0.0,0.0
EVT_V6_0028947,HOLDOUT_FINAL,2025-11-10,NESTLEIND,NIFTY_FMCG,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.577,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028948,HOLDOUT_FINAL,2025-11-10,COALINDIA,NIFTY_ENERGY,CHOPPY_RANGE,VCP_COIL,0.315,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028949,HOLDOUT_FINAL,2025-11-10,BRITANNIA,NIFTY_FMCG,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.363,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028950,HOLDOUT_FINAL,2025-11-10,BHARTIARTL,NIFTY_INFRA,CHOPPY_RANGE,VCP_COIL,0.44,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028951,HOLDOUT_FINAL,2025-11-10,ONGC,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.319,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028952,HOLDOUT_FINAL,2025-11-10,HINDUNILVR,NIFTY_FMCG,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.478,1,3,5.967,1,3.898,3,5.629,-2.069,-0.338
EVT_V6_0028953,HOLDOUT_FINAL,2025-11-10,RELIANCE,NIFTY_ENERGY,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.451,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028954,HOLDOUT_FINAL,2025-11-10,ASIANPAINT,NIFTY_CONSUMPTION,CHOPPY_RANGE,VCP_COIL,0.316,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028955,HOLDOUT_FINAL,2025-11-10,PIDILITIND,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.303,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028956,HOLDOUT_FINAL,2025-11-10,TRENT,NIFTY_CONSUMPTION,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.436,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028957,HOLDOUT_FINAL,2025-11-10,VBL,NIFTY_FMCG,CHOPPY_RANGE,VCP_COIL,0.572,1,2,1.272,1,1.354,2,1.313,0.082,0.041
EVT_V6_0028958,HOLDOUT_FINAL,2025-11-10,POWERGRID,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.5,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028959,HOLDOUT_FINAL,2025-11-10,TCS,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.44,1,3,6.482,1,4.763,3,5.909,-1.719,-0.573
EVT_V6_0028960,HOLDOUT_FINAL,2025-11-10,VEDL,NIFTY_METAL,CHOPPY_RANGE,VCP_COIL,0.549,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028961,HOLDOUT_FINAL,2025-11-10,TECHM,NIFTY_IT,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.431,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028962,HOLDOUT_FINAL,2025-11-10,TITAN,NIFTY_CONSUMPTION,CHOPPY_RANGE,VCP_COIL,0.508,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028963,HOLDOUT_FINAL,2025-11-10,COFORGE,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.43,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028964,HOLDOUT_FINAL,2025-11-10,SIEMENS,NIFTY_INFRA,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.424,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028965,HOLDOUT_FINAL,2025-11-10,ADANIPORTS,NIFTY_INFRA,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.419,1,3,3.291,1,1.768,3,2.813,-1.523,-0.478
EVT_V6_0028966,HOLDOUT_FINAL,2025-11-10,CIPLA,NIFTY_PHARMA,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.668,1,3,-0.2,1,-0.896,3,-0.457,-0.696,-0.257
EVT_V6_0028967,HOLDOUT_FINAL,2025-11-10,DMART,NIFTY_CONSUMPTION,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.481,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028968,HOLDOUT_FINAL,2025-11-10,HDFCBANK,NIFTY_BANK,CHOPPY_RANGE,VCP_COIL,0.49,1,3,3.248,1,1.916,3,2.917,-1.332,-0.331
EVT_V6_0028969,HOLDOUT_FINAL,2025-11-10,SBIN,NIFTY_BANK,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.413,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028970,HOLDOUT_FINAL,2025-11-10,INFY,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.772,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028971,HOLDOUT_FINAL,2025-11-10,BAJFINANCE,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.603,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028972,HOLDOUT_FINAL,2025-11-10,POLYCAB,NIFTY_INFRA,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.499,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028973,HOLDOUT_FINAL,2025-11-10,PRESTIGE,NIFTY_REALTY,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.458,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028974,HOLDOUT_FINAL,2025-11-10,SUNPHARMA,NIFTY_PHARMA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.6,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028975,HOLDOUT_FINAL,2025-11-10,ITC,NIFTY_FMCG,CHOPPY_RANGE,VCP_COIL,0.598,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028976,HOLDOUT_FINAL,2025-11-10,MARUTI,NIFTY_AUTO,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.422,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028977,HOLDOUT_FINAL,2025-11-10,HINDALCO,NIFTY_METAL,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.404,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028978,HOLDOUT_FINAL,2025-11-10,ADANIENT,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.323,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028979,HOLDOUT_FINAL,2025-11-10,OBEROIRLTY,NIFTY_REALTY,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.154,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028980,HOLDOUT_FINAL,2025-11-10,JSWSTEEL,NIFTY_METAL,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.324,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028981,HOLDOUT_FINAL,2025-11-10,JIOFIN,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.253,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028982,HOLDOUT_FINAL,2025-11-10,BEL,NIFTY_INFRA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.608,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028983,HOLDOUT_FINAL,2025-11-10,WIPRO,NIFTY_IT,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.4,1,2,-0.768,1,0.168,2,-0.581,0.936,0.187
EVT_V6_0028984,HOLDOUT_FINAL,2025-11-10,KALYANKJIL,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.562,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028985,HOLDOUT_FINAL,2025-11-10,ZOMATO,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.702,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028986,HOLDOUT_FINAL,2025-11-10,HAL,NIFTY_INFRA,CHOPPY_RANGE,VCP_COIL,0.575,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028987,HOLDOUT_FINAL,2025-11-10,DLF,NIFTY_REALTY,CHOPPY_RANGE,VCP_COIL,0.355,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028988,HOLDOUT_FINAL,2025-11-11,DRREDDY,NIFTY_PHARMA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.451,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028989,HOLDOUT_FINAL,2025-11-11,JSWSTEEL,NIFTY_METAL,CHOPPY_RANGE,VCP_COIL,0.678,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028990,HOLDOUT_FINAL,2025-11-11,VBL,NIFTY_FMCG,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.572,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028991,HOLDOUT_FINAL,2025-11-11,GODREJPROP,NIFTY_REALTY,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.359,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028992,HOLDOUT_FINAL,2025-11-11,TITAN,NIFTY_CONSUMPTION,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.493,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028993,HOLDOUT_FINAL,2025-11-11,NTPC,NIFTY_ENERGY,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.422,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028994,HOLDOUT_FINAL,2025-11-11,CHOLAFIN,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.41,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028995,HOLDOUT_FINAL,2025-11-11,ONGC,NIFTY_ENERGY,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.357,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028996,HOLDOUT_FINAL,2025-11-11,COFORGE,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.336,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028997,HOLDOUT_FINAL,2025-11-11,SWIGGY,NIFTY_CONSUMPTION,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.406,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028998,HOLDOUT_FINAL,2025-11-11,TATAMOTORS,NIFTY_AUTO,CHOPPY_RANGE,VCP_COIL,0.59,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0028999,HOLDOUT_FINAL,2025-11-11,BEL,NIFTY_INFRA,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.321,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029000,HOLDOUT_FINAL,2025-11-11,PERSISTENT,NIFTY_IT,CHOPPY_RANGE,VCP_COIL,0.428,1,2,-1.034,1,-0.711,2,-0.873,0.323,0.161
EVT_V6_0029001,HOLDOUT_FINAL,2025-11-11,HAL,NIFTY_INFRA,CHOPPY_RANGE,PULLBACK_KEY_LEVEL,0.405,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029002,HOLDOUT_FINAL,2025-11-11,BRITANNIA,NIFTY_FMCG,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.583,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029003,HOLDOUT_FINAL,2025-11-11,CIPLA,NIFTY_PHARMA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.393,1,3,-1.512,1,-0.258,3,-1.065,1.254,0.447
EVT_V6_0029004,HOLDOUT_FINAL,2025-11-11,ICICIBANK,NIFTY_BANK,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.475,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029005,HOLDOUT_FINAL,2025-11-11,BAJFINANCE,NIFTY_FIN_SERVICE,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.375,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029006,HOLDOUT_FINAL,2025-11-11,SBIN,NIFTY_BANK,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.303,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029007,HOLDOUT_FINAL,2025-11-11,TRENT,NIFTY_CONSUMPTION,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.529,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029008,HOLDOUT_FINAL,2025-11-11,ASIANPAINT,NIFTY_CONSUMPTION,CHOPPY_RANGE,VCP_COIL,0.612,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029009,HOLDOUT_FINAL,2025-11-11,WIPRO,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.47,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029010,HOLDOUT_FINAL,2025-11-11,PIDILITIND,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.662,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029011,HOLDOUT_FINAL,2025-11-11,MARUTI,NIFTY_AUTO,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.419,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029012,HOLDOUT_FINAL,2025-11-11,ABB,NIFTY_INFRA,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.422,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029013,HOLDOUT_FINAL,2025-11-11,INFY,NIFTY_IT,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.567,1,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029014,HOLDOUT_FINAL,2025-11-11,DLF,NIFTY_REALTY,CHOPPY_RANGE,VCP_COIL,0.392,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029015,HOLDOUT_FINAL,2025-11-11,BHARTIARTL,NIFTY_INFRA,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.443,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029016,HOLDOUT_FINAL,2025-11-11,TATASTEEL,NIFTY_METAL,CHOPPY_RANGE,VCP_COIL,0.766,1,1,1.869,1,1.869,1,1.869,0.0,0.0
EVT_V6_0029017,HOLDOUT_FINAL,2025-11-11,RELIANCE,NIFTY_ENERGY,CHOPPY_RANGE,CLEAN_MOMENTUM_BREAKOUT,0.433,1,2,3.024,0,0.0,2,2.177,-3.024,-0.847
EVT_V6_0029018,HOLDOUT_FINAL,2025-11-11,TCS,NIFTY_IT,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.387,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029019,HOLDOUT_FINAL,2025-11-11,JIOFIN,NIFTY_FIN_SERVICE,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.44,1,4,3.453,1,2.198,4,3.139,-1.255,-0.314
EVT_V6_0029020,HOLDOUT_FINAL,2025-11-11,VEDL,NIFTY_METAL,CHOPPY_RANGE,VCP_COIL,0.34,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029021,HOLDOUT_FINAL,2025-11-11,DMART,NIFTY_CONSUMPTION,CHOPPY_RANGE,LONG_BASE_ACCUMULATION,0.346,0,0,0.0,0,0.0,0,0.0,0.0,0.0
EVT_V6_0029022,HOLDOUT_FINAL,2025-11-11,TECHM,NIFTY_IT,CHOPPY_RANGE,VCP_COIL,0.395,1,2,-0.76,1,-0.111,2,-0.63,0.649,0.13
EVT_V6_0029023,HOLDOUT_FINAL,2025-11-11,NESTLEIND,NIFTY_FMCG,CHOPPY_RANGE,SQUEEZE_SHORT_COVERING,0.278,0,0,0.0,0,0.0,0,0.0,0.0,0.0
