scanner,symbol,alert_id,setup_id,decision_timestamp,decision_date,semantic_type,close_price,entry_price,stop_price,target_price,risk_distance,target_distance,rr_ratio,rsi,sma50,sma200,volume,sector_status,replay_status,data_quality_status,invalid_reason,is_production_valid_replay,gross_realized_R,net_realized_R,MFE_R,MAE_R,t1_hit,dataset_version
EOD,DIVISLAB,DIVISLAB_2026-08-19_EOD_14809,DIVISLAB_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,9072.5,9072.5,0.0,0.0,9072.5,9072.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,LLOYDSME,LLOYDSME_2026-08-19_EOD_14810,LLOYDSME_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1817.9,1817.9,0.0,0.0,1817.9,1817.9,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,NETWEB,NETWEB_2026-08-19_EOD_14811,NETWEB_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5326.1,5326.1,0.0,0.0,5326.1,5326.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CGCL,CGCL_2026-08-19_EOD_14812,CGCL_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,VIYASH,VIYASH_2026-08-19_EOD_14813,VIYASH_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,262.5,262.5,0.0,0.0,262.5,262.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,OLECTRA,OLECTRA_2026-08-19_EOD_14814,OLECTRA_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,GICRE,GICRE_2026-08-19_EOD_14815,GICRE_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,NESTLEIND,NESTLEIND_2026-08-19_EOD_14816,NESTLEIND_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1444.8,1444.8,0.0,0.0,1444.8,1444.8,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SUPRIYA,SUPRIYA_2026-08-19_EOD_14817,SUPRIYA_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,KAJARIACER,KAJARIACER_2026-08-19_EOD_14818,KAJARIACER_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1201.4,1201.4,0.0,0.0,1201.4,1201.4,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,VIJAYA,VIJAYA_2026-08-19_EOD_14819,VIJAYA_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1480.0,1480.0,0.0,0.0,1480.0,1480.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,AJANTPHARM,AJANTPHARM_2026-08-19_EOD_14820,AJANTPHARM_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,3531.0,3531.0,0.0,0.0,3531.0,3531.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SARDAEN,SARDAEN_2026-08-19_EOD_14821,SARDAEN_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,511.25,511.25,0.0,0.0,511.25,511.25,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,WABAG,WABAG_2026-08-19_EOD_14822,WABAG_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2135.0,2135.0,0.0,0.0,2135.0,2135.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,KIRLPNU,KIRLPNU_2026-08-19_EOD_14823,KIRLPNU_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,729.0,729.0,0.0,0.0,729.0,729.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,EMCURE,EMCURE_2026-08-19_EOD_14824,EMCURE_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1876.2,1876.2,0.0,0.0,1876.2,1876.2,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,BOSCHLTD,BOSCHLTD_2026-08-19_EOD_14825,BOSCHLTD_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,UNOMINDA,UNOMINDA_2026-08-19_EOD_14826,UNOMINDA_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,NRBBEARING,NRBBEARING_2026-08-19_EOD_14827,NRBBEARING_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,470.0,470.0,0.0,0.0,470.0,470.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,NLCINDIA,NLCINDIA_2026-08-19_EOD_14828,NLCINDIA_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,269.15,269.15,0.0,0.0,269.15,269.15,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,GALAPREC,GALAPREC_2026-08-19_EOD_14829,GALAPREC_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1046.7,1046.7,0.0,0.0,1046.7,1046.7,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,EICHERMOT,EICHERMOT_2026-08-19_EOD_14830,EICHERMOT_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,8045.0,8045.0,0.0,0.0,8045.0,8045.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,DIXON,DIXON_2026-08-19_EOD_14831,DIXON_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,14781.0,14781.0,0.0,0.0,14781.0,14781.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CCL,CCL_2026-08-19_EOD_14832,CCL_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1100.1,1100.1,0.0,0.0,1100.1,1100.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,KPIL,KPIL_2026-08-19_EOD_14833,KPIL_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1400.1,1400.1,0.0,0.0,1400.1,1400.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,LALPATHLAB,LALPATHLAB_2026-08-19_EOD_14834,LALPATHLAB_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1937.6,1937.6,0.0,0.0,1937.6,1937.6,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,NATIONALUM,NATIONALUM_2026-08-19_EOD_14835,NATIONALUM_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,393.05,393.05,0.0,0.0,393.05,393.05,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HAL,HAL_2026-08-19_EOD_14836,HAL_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CANFINHOME,CANFINHOME_2026-08-19_EOD_14837,CANFINHOME_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,APTUS,APTUS_2026-08-19_EOD_14838,APTUS_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,KEI,KEI_2026-08-19_EOD_14839,KEI_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5534.1,5534.1,0.0,0.0,5534.1,5534.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,APARINDS,APARINDS_2026-08-19_EOD_14840,APARINDS_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,17796.0,17796.0,0.0,0.0,17796.0,17796.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,PIDILITIND,PIDILITIND_2026-08-19_EOD_14841,PIDILITIND_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1664.0,1664.0,0.0,0.0,1664.0,1664.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,MAYURUNIQ,MAYURUNIQ_2026-08-19_EOD_14842,MAYURUNIQ_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,731.0,731.0,0.0,0.0,731.0,731.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CHOLAFIN,CHOLAFIN_2026-08-19_EOD_14843,CHOLAFIN_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HINDUNILVR,HINDUNILVR_2026-08-19_EOD_14844,HINDUNILVR_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2011.6,2011.6,0.0,0.0,2011.6,2011.6,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,METROPOLIS,METROPOLIS_2026-08-19_EOD_14845,METROPOLIS_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,574.35,574.35,0.0,0.0,574.35,574.35,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,GRINDWELL,GRINDWELL_2026-08-19_EOD_14846,GRINDWELL_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,ABB,ABB_2026-08-19_EOD_14847,ABB_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,7523.0,7523.0,0.0,0.0,7523.0,7523.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,ENDURANCE,ENDURANCE_2026-08-19_EOD_14848,ENDURANCE_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,LTM,LTM_2026-08-19_EOD_14849,LTM_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,4495.5,4495.5,0.0,0.0,4495.5,4495.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,ADVAIT,ADVAIT_2026-08-19_EOD_14850,ADVAIT_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2117.4,2117.4,0.0,0.0,2117.4,2117.4,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,BAYERCROP,BAYERCROP_2026-08-19_EOD_14851,BAYERCROP_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SHRIPISTON,SHRIPISTON_2026-08-19_EOD_14852,SHRIPISTON_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CAPLIPOINT,CAPLIPOINT_2026-08-19_EOD_14853,CAPLIPOINT_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2517.5,2517.5,0.0,0.0,2517.5,2517.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CHOICEIN,CHOICEIN_2026-08-19_EOD_14854,CHOICEIN_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,776.2,776.2,0.0,0.0,776.2,776.2,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,UNITDSPR,UNITDSPR_2026-08-19_EOD_14855,UNITDSPR_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,ABBOTINDIA,ABBOTINDIA_2026-08-19_EOD_14856,ABBOTINDIA_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HOMEFIRST,HOMEFIRST_2026-08-19_EOD_14857,HOMEFIRST_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1196.3,1196.3,0.0,0.0,1196.3,1196.3,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,BAJAJHLDNG,BAJAJHLDNG_2026-08-19_EOD_14858,BAJAJHLDNG_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HONASA,HONASA_2026-08-19_EOD_14859,HONASA_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,484.95,484.95,0.0,0.0,484.95,484.95,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,APLAPOLLO,APLAPOLLO_2026-08-19_EOD_14860,APLAPOLLO_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2190.9,2190.9,0.0,0.0,2190.9,2190.9,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,ASIANPAINT,ASIANPAINT_2026-08-19_EOD_14861,ASIANPAINT_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2648.5,2648.5,0.0,0.0,2648.5,2648.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,GLAND,GLAND_2026-08-19_EOD_14862,GLAND_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2861.8,2861.8,0.0,0.0,2861.8,2861.8,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,ADFFOODS,ADFFOODS_2026-08-19_EOD_14863,ADFFOODS_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,273.8,273.8,0.0,0.0,273.8,273.8,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,MINDACORP,MINDACORP_2026-08-19_EOD_14864,MINDACORP_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,699.3,699.3,0.0,0.0,699.3,699.3,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CARYSIL,CARYSIL_2026-08-19_EOD_14865,CARYSIL_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1118.3,1118.3,0.0,0.0,1118.3,1118.3,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,MEDANTA,MEDANTA_2026-08-19_EOD_14866,MEDANTA_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,APOLLOHOSP,APOLLOHOSP_2026-08-19_EOD_14867,APOLLOHOSP_2026-08-19_EOD,2026-08-19 16:48:42 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,8783.5,8783.5,0.0,0.0,8783.5,8783.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,USHAMART,USHAMART_2026-08-19_EOD_14868,USHAMART_2026-08-19_EOD,2026-08-19 16:48:59 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,487.55,487.55,0.0,0.0,487.55,487.55,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
